dataset,hardness_metric,seed,weighting_strategy,overall_similarity,mean_ks_statistic,std_ks_statistic,mean_ks_pvalue
Haberman,feature_TD_U,26226,curriculum,0.5678506375227687,0.43214936247723135,0.2619509544307827,0.11111111520121265
KidneyDisease,feature_F3,116740,static,0.8554720133667502,0.14452798663324978,0.19946017115084272,0.5651537611549496
KidneyDisease,feature_F3,116740,self_paced,0.8693957115009747,0.13060428849902533,0.18251084514327248,0.5664254060240783
Haberman,feature_TD_U,26226,static,0.5894808743169399,0.4105191256830601,0.25538542767061073,0.11152241989404033
KidneyDisease,feature_F3,26226,curriculum,0.8529657477025898,0.1470342522974102,0.21719478488507757,0.5549695295867069
Haberman,feature_TD_U,26226,self_paced,0.6043564055859139,0.3956435944140862,0.22784518113502683,0.11113820686535132
KidneyDisease,feature_F3,26226,static,0.8822055137844612,0.11779448621553887,0.1791521718314139,0.5612794973116181
KidneyDisease,feature_F3,26226,self_paced,0.8795600111389585,0.12043998886104147,0.17710703206417833,0.5573323817192802
Haberman,feature_CL,670488,curriculum,0.5465239829993929,0.45347601700060713,0.2709993950317123,0.11120385256060245
KidneyDisease,feature_F4,670488,curriculum,0.8472570314675578,0.15274296853244224,0.21740756718807597,0.5425715572852327
Haberman,feature_CL,670488,static,0.5645871281117183,0.4354128718882817,0.264822953691097,0.11206535172271646
KidneyDisease,feature_F4,670488,static,0.8529657477025898,0.14703425229741018,0.21076873587860354,0.5428138119023691
Haberman,feature_CL,670488,self_paced,0.5853066180935034,0.4146933819064966,0.25826988480270713,0.11111244098460792
KidneyDisease,feature_F4,670488,self_paced,0.8428014480646059,0.15719855193539403,0.22271615650175014,0.5428136845554848
KidneyDisease,feature_F4,116740,curriculum,0.8596491228070174,0.14035087719298245,0.20185991518032784,0.566432641458239
Haberman,feature_CL,116740,curriculum,0.6129326047358834,0.3870673952641166,0.22789516868302556,0.11112900423903899
KidneyDisease,feature_F4,116740,static,0.8721804511278194,0.12781954887218047,0.19356284254116923,0.5711050265173614
Haberman,feature_CL,116740,static,0.5806769884638737,0.4193230115361263,0.26675923083852887,0.11111111126257615
KidneyDisease,feature_F4,116740,self_paced,0.8561681982734614,0.1438318017265386,0.20526138035347027,0.5678741150780425
KidneyDisease,feature_F4,26226,curriculum,0.841687552213868,0.15831244778613202,0.20867503576817226,0.5120194973525691
Haberman,feature_CL,116740,self_paced,0.6051153612629023,0.3948846387370977,0.22766733625385083,0.11115233357837782
KidneyDisease,feature_F4,26226,static,0.872458925090504,0.12754107490949596,0.19270941475787703,0.5622804793047103
Haberman,feature_CL,26226,curriculum,0.5595780206435944,0.4404219793564056,0.26104859456922086,0.11111324101854869
KidneyDisease,feature_F4,26226,self_paced,0.8751044277360066,0.12489557226399332,0.18689897790784502,0.5561060173294258
NewThyroid1,,670488,static,0.8075275397796817,0.19247246022031828,0.15953181062093405,0.27368895973917984
Haberman,feature_CL,26226,static,0.5623861566484517,0.4376138433515482,0.2629571467501956,0.11112007846566681
NewThyroid1,,116740,static,0.8215014279885761,0.1784985720114239,0.18030207388855474,0.2082473184345802
Haberman,feature_CL,26226,self_paced,0.5785519125683061,0.421448087431694,0.2503465776284859,0.11111113083631514
Hypothyroid,feature_F1,670488,static,0.6904035029569283,0.30959649704307174,0.3130760760027034,0.15789473684210525
NewThyroid1,,26226,static,0.7596899224806203,0.24031007751937986,0.22249938437041775,0.21134629610403996
Haberman,feature_CLD,670488,curriculum,0.5660291438979964,0.4339708561020036,0.25933105683372537,0.11111139362293421
NewThyroid1,relative_entropy,670488,curriculum,0.7211342309261526,0.2788657690738474,0.1972358302893931,0.14962201668974498
NewThyroid1,relative_entropy,670488,static,0.8252753977968177,0.1747246022031824,0.12613328137056878,0.17599259639258805
Haberman,feature_CLD,670488,static,0.5461445051608985,0.4538554948391014,0.26626246354074296,0.11114456048344731
NewThyroid1,relative_entropy,670488,self_paced,0.8081395348837209,0.19186046511627908,0.1572981533110669,0.16350520293121037
Haberman,feature_CLD,670488,self_paced,0.577565270188221,0.42243472981177904,0.2743198863296396,0.11118847193783209
NewThyroid1,relative_entropy,116740,curriculum,0.7914116687066503,0.20858833129334967,0.1917045289909057,0.24629118447279974
Haberman,feature_CLD,116740,curriculum,0.6101244687310261,0.3898755312689739,0.2297484696587516,0.11114003331273133
NewThyroid1,relative_entropy,116740,static,0.782843737250102,0.217156262749898,0.17290296839297764,0.2011703859781094
Haberman,feature_CLD,116740,static,0.5868245294474802,0.41317547055251974,0.24815896307729915,0.11111118262892061
NewThyroid1,relative_entropy,116740,self_paced,0.7993676050591596,0.20063239494084048,0.15348487989622497,0.1568494240114583
NewThyroid1,relative_entropy,26226,curriculum,0.7444920440636474,0.25550795593635245,0.24470460953286685,0.2079464189128864
Haberman,feature_CLD,116740,self_paced,0.6020795385549483,0.3979204614450516,0.2408722180754763,0.11179872760329485
NewThyroid1,relative_entropy,26226,static,0.7831497348021216,0.21685026519787842,0.20764859504031347,0.188126712212474
Haberman,feature_CLD,26226,curriculum,0.5557073466909532,0.44429265330904677,0.2596249708164754,0.1111252065272001
NewThyroid1,relative_entropy,26226,self_paced,0.760811913504692,0.23918808649530807,0.21639145517513672,0.23716569167610962
Haberman,feature_CLD,26226,static,0.5431086824529447,0.45689131754705525,0.2624224220901569,0.11114454694079498
NewThyroid1,pca_contribution,670488,curriculum,0.8097715218278253,0.19022847817217464,0.15941307551739684,0.1686787327831536
NewThyroid1,pca_contribution,670488,static,0.8078335373317014,0.19216646266829868,0.18543485315453254,0.17654035775462776
Haberman,feature_CLD,26226,self_paced,0.5849271402550091,0.4150728597449909,0.23716835452499616,0.1111167661675237
NewThyroid1,pca_contribution,670488,self_paced,0.7679518563851488,0.23204814361485104,0.1906557113439546,0.1602661542644483
Haberman,feature_MV,670488,curriculum,0.6465543412264725,0.3534456587735277,0.22018366335497305,0.11387309240969751
NewThyroid1,pca_contribution,116740,curriculum,0.8180334557323542,0.18196654426764589,0.11556440028423745,0.15882671194379502
Haberman,feature_MV,670488,static,0.6717516697024893,0.3282483302975106,0.19372368557186212,0.11115280253428872
NewThyroid1,pca_contribution,116740,static,0.7887596899224808,0.21124031007751937,0.2241607456182864,0.17425271377072235
NewThyroid1,pca_contribution,116740,self_paced,0.7887596899224807,0.21124031007751937,0.17836329897852074,0.15631533452090368
Haberman,feature_MV,670488,self_paced,0.7065118397085609,0.293488160291439,0.2051664402078568,0.12271959388315759
Hypothyroid,feature_F1,670488,self_paced,0.7692665538556367,0.23073344614436322,0.24897705055208874,0.15789473684210525
NewThyroid1,pca_contribution,26226,curriculum,0.773969808241534,0.22603019175846592,0.20401198444968735,0.21596812218568442
Haberman,feature_MV,116740,curriculum,0.6599119611414693,0.3400880388585306,0.18816317454232157,0.11112516607655534
NewThyroid1,pca_contribution,26226,static,0.8020195838433292,0.19798041615667075,0.2040575699489372,0.21829427833461648
Haberman,feature_MV,116740,static,0.6974043715846995,0.3025956284153006,0.1759540980170944,0.12235952548517745
NewThyroid1,pca_contribution,26226,self_paced,0.770297837617299,0.22970216238270091,0.2170591525694626,0.16256879080900644
NewThyroid1,feature_kDN,670488,curriculum,0.7802937576499388,0.21970624235006117,0.19138977507933805,0.1702918001328739
Haberman,feature_MV,116740,self_paced,0.6918639951426837,0.30813600485731635,0.1822354203709,0.11122560745187754
NewThyroid1,feature_kDN,670488,static,0.7640758873929009,0.2359241126070991,0.19015531455362317,0.15611015118531754
Haberman,feature_MV,26226,curriculum,0.653688524590164,0.3463114754098361,0.18826441331684302,0.11111120881270395
NewThyroid1,feature_kDN,670488,self_paced,0.8508771929824562,0.14912280701754388,0.09481952990567169,0.19335900437474302
Haberman,feature_MV,26226,static,0.6245446265938068,0.37545537340619306,0.21403337291262767,0.11223812831798442
NewThyroid1,feature_kDN,116740,curriculum,0.8338433292533661,0.16615667074663404,0.11436760562316335,0.19114145790565257
Haberman,feature_MV,26226,self_paced,0.6424559805707346,0.3575440194292654,0.20977486859357816,0.11140821859115964
NewThyroid1,feature_kDN,116740,static,0.8027335781313751,0.19726642186862506,0.15645590964615802,0.16479724177377228
NewThyroid1,feature_kDN,116740,self_paced,0.8253773969808242,0.17462260301917587,0.1540755661939917,0.2507925617914603
Haberman,feature_CB,670488,curriculum,0.6459471766848817,0.3540528233151184,0.2078610011895965,0.11174248854088716
NewThyroid1,feature_kDN,26226,curriculum,0.7902896776825785,0.20971032231742148,0.19420355349288332,0.1625656107824196
Haberman,feature_CB,670488,static,0.6209016393442623,0.37909836065573776,0.21677794999243127,0.11131076951900903
NewThyroid1,feature_kDN,26226,static,0.757139942880457,0.24286005711954303,0.23167335823492155,0.21172409473444548
Haberman,feature_CB,670488,self_paced,0.6735731633272617,0.3264268366727383,0.19775660261028508,0.11900102735249435
NewThyroid1,feature_kDN,26226,self_paced,0.7911056711546307,0.20889432884536924,0.22569918850266338,0.22606815225575644
NewThyroid1,feature_DS,670488,curriculum,0.7469400244798042,0.2530599755201958,0.17490222153377194,0.15141462281489695
Haberman,feature_CB,116740,curriculum,0.6392683667273832,0.3607316332726168,0.19196215692034962,0.11160050907921176
NewThyroid1,feature_DS,670488,static,0.7565279477764179,0.2434720522235822,0.17389673334735972,0.15647792754621756
Haberman,feature_CB,116740,static,0.6823011536126291,0.317698846387371,0.177563061690024,0.1111116846473548
NewThyroid1,feature_DS,670488,self_paced,0.8155854753161974,0.18441452468380257,0.1535813063722527,0.19714110654018185
Haberman,feature_CB,116740,self_paced,0.7132665452337583,0.2867334547662416,0.17143456411570782,0.11242243631121245
NewThyroid1,feature_DS,116740,curriculum,0.7817217462260303,0.21827825377396978,0.1563290486189078,0.14793305085045869
Hypothyroid,feature_F1,116740,curriculum,0.6204025144066665,0.37959748559333367,0.3453879575279373,0.10526315789474558
Haberman,feature_CB,26226,curriculum,0.6010928961748634,0.3989071038251366,0.2306128006592947,0.11111133986814638
NewThyroid1,feature_DS,116740,static,0.7980416156670747,0.20195838433292537,0.17812217702972938,0.2604572487463121
NewThyroid1,feature_DS,116740,self_paced,0.7398000815993472,0.26019991840065276,0.2410089419571832,0.1651571136089347
Haberman,feature_CB,26226,static,0.6423800850030359,0.35761991499696416,0.18884305811690213,0.11264088515011982
NewThyroid1,feature_DS,26226,curriculum,0.7242962056303549,0.27570379436964504,0.23876429483098113,0.20805873893783955
Haberman,feature_CB,26226,self_paced,0.6139192471159685,0.38608075288403154,0.22885091196341897,0.11242182390849677
NewThyroid1,feature_DS,26226,static,0.7254181966544269,0.27458180334557325,0.2278933874037151,0.20766951820378676
Haberman,feature_N1,670488,curriculum,0.5865209471766848,0.4134790528233151,0.2583841835765889,0.11114049650590346
NewThyroid1,feature_DS,26226,self_paced,0.7950836393308853,0.20491636066911464,0.2154700834346127,0.19910156460140999
NewThyroid1,feature_DCP,670488,curriculum,0.791513667890657,0.20848633210934314,0.16757779922502278,0.186043882752012
Haberman,feature_N1,670488,static,0.5732392228293868,0.4267607771706132,0.2617506536165968,0.11120432151335348
NewThyroid1,feature_DCP,670488,static,0.7254181966544268,0.2745818033455732,0.21440344937438002,0.15574756574916848
Haberman,feature_N1,670488,self_paced,0.5585913782635095,0.44140862173649054,0.2737611936388163,0.11111127592491596
NewThyroid1,feature_DCP,670488,self_paced,0.8087515299877602,0.1912484700122399,0.16122899737237975,0.17204756425099307
Haberman,feature_N1,116740,curriculum,0.5796903460837888,0.4203096539162113,0.2556957156536905,0.11125092842498033
NewThyroid1,feature_DCP,116740,curriculum,0.6979804161566708,0.3020195838433293,0.2259877494850657,0.18939623733610106
NewThyroid1,feature_DCP,116740,static,0.8187474500203997,0.18125254997960016,0.15221361160809585,0.16950354388705374
Haberman,feature_N1,116740,static,0.5784760170006071,0.4215239829993928,0.2563927068870843,0.11111845704299464
NewThyroid1,feature_DCP,116740,self_paced,0.8015095879232966,0.1984904120767034,0.15545806694759856,0.16563760891426324
Haberman,feature_N1,116740,self_paced,0.6005616272009715,0.3994383727990285,0.237482858547042,0.11145937386801953
NewThyroid1,feature_DCP,26226,curriculum,0.7539779681762547,0.24602203182374544,0.18693420256182697,0.17999991144473063
Haberman,feature_N1,26226,curriculum,0.5733151183970856,0.42668488160291446,0.2604755786032208,0.11122412067217387
NewThyroid1,feature_DCP,26226,static,0.755405956752346,0.24459404324765402,0.2342440074802505,0.21090155532773538
Haberman,feature_N1,26226,static,0.5705069823922283,0.4294930176077717,0.2541057619526219,0.1172812712429945
NewThyroid1,feature_DCP,26226,self_paced,0.7867197062423501,0.21328029375764992,0.2063772455194483,0.22993471324673723
NewThyroid1,feature_TD_P,670488,curriculum,0.7636678906568747,0.23633210934312524,0.19586462195695942,0.14276760686216697
Haberman,feature_N1,26226,self_paced,0.5841681845780207,0.41583181542197933,0.24331054880617,0.11122418700988429
Hypothyroid,feature_F1,116740,static,0.6878390872773582,0.3121609127226419,0.3033419700529499,0.10526315789473928
NewThyroid1,feature_TD_P,670488,static,0.7598939208486333,0.2401060791513668,0.20788264491806258,0.1694985607840514
Haberman,feature_N2,670488,curriculum,0.5657894736842105,0.43421052631578955,0.2821960412530012,0.1111085793798588
NewThyroid1,feature_TD_P,670488,self_paced,0.7861077111383109,0.2138922888616891,0.18128426051416305,0.16361782738342012
Haberman,feature_N2,670488,static,0.5415907710989678,0.4584092289010322,0.2601638068265647,0.11120384352183445
NewThyroid1,feature_TD_P,116740,curriculum,0.8491432068543453,0.15085679314565484,0.11593390760431081,0.17973521204077958
Haberman,feature_N2,670488,self_paced,0.5590467516697024,0.44095324833029753,0.264251800834394,0.11111113405388823
NewThyroid1,feature_TD_P,116740,static,0.856079151366789,0.14392084863321095,0.12353250831474916,0.171611279650609
NewThyroid1,feature_TD_P,116740,self_paced,0.828641370869033,0.17135862913096697,0.10864057534296681,0.16187760758230427
Haberman,feature_N2,116740,curriculum,0.5752125075895568,0.42478749241044317,0.2570244944568966,0.11206535186747961
NewThyroid1,feature_TD_P,26226,curriculum,0.7147082823337414,0.28529171766625866,0.2128475411083916,0.15350487934805823
Haberman,feature_N2,116740,static,0.5712659380692168,0.4287340619307833,0.2566150358445718,0.11117327355857524
NewThyroid1,feature_TD_P,26226,static,0.7492860057119544,0.2507139942880457,0.20614219301157272,0.15954218435369594
Haberman,feature_N2,116740,self_paced,0.6195355191256832,0.38046448087431695,0.23384887587397638,0.11112235829346723
NewThyroid1,feature_TD_P,26226,self_paced,0.7714198286413709,0.22858017135862915,0.22021101777753732,0.21393669127822468
NewThyroid1,feature_TD_U,670488,curriculum,0.7555079559363524,0.24449204406364747,0.2088733601872634,0.1922148978696881
Haberman,feature_N2,26226,curriculum,0.5438676381299332,0.4561323618700668,0.25935180156455373,0.11111466211398108
NewThyroid1,feature_TD_U,670488,static,0.740922072623419,0.259077927376581,0.2049128828177476,0.17024046984378474
Haberman,feature_N2,26226,static,0.5686095931997571,0.4313904068002429,0.2624687761147634,0.1111871398515948
NewThyroid1,feature_TD_U,670488,self_paced,0.8210934312525501,0.17890656874745003,0.1603931249620163,0.16402112674679933
Haberman,feature_N2,26226,self_paced,0.5649666059502124,0.43503339404978747,0.2503432528562449,0.1111119127178969
NewThyroid1,feature_TD_U,116740,curriculum,0.8495512035903713,0.15044879640962874,0.12002370147623084,0.16896787769397711
Haberman,feature_LSC,670488,curriculum,0.6725106253794778,0.3274893746205222,0.19013833188221707,0.1222834975485453
NewThyroid1,feature_TD_U,116740,static,0.8545491636066911,0.14545083639330889,0.11075815185043342,0.19381132531402293
NewThyroid1,feature_TD_U,116740,self_paced,0.86515707874337,0.13484292125662997,0.09316194736623715,0.19668996828881222
Haberman,feature_LSC,670488,static,0.6762295081967212,0.3237704918032787,0.2332600399881024,0.10591635063156668
NewThyroid1,feature_TD_U,26226,curriculum,0.7573439412484702,0.24265605875153,0.20724808561949903,0.1386782583857337
Haberman,feature_LSC,670488,self_paced,0.5967788323267184,0.40322116767328153,0.2711574356609832,0.10527201553369571
Hypothyroid,feature_F1,116740,self_paced,0.716018584744925,0.28398141525507503,0.3030249741341957,0.10526315789870364
NewThyroid1,feature_TD_U,26226,static,0.7423500611995104,0.25764993880048964,0.2161923655885787,0.16797994096238378
Haberman,feature_LSC,116740,curriculum,0.6763054037644202,0.3236945962355799,0.1852482704067081,0.11124792865166196
NewThyroid1,feature_TD_U,26226,self_paced,0.8242554059567523,0.17574459404324766,0.211228661853412,0.24540934655737454
NewThyroid1,feature_CL,670488,curriculum,0.783047735618115,0.2169522643818849,0.18840146658645343,0.16296007258776743
Haberman,feature_LSC,116740,static,0.7356557377049181,0.26434426229508196,0.17665392406199204,0.11153858544347549
NewThyroid1,feature_CL,670488,static,0.7696858425132599,0.23031415748674006,0.22610667820533115,0.16609947436729422
Haberman,feature_LSC,116740,self_paced,0.5944899817850637,0.4055100182149362,0.2406937081709486,0.11111464862422842
NewThyroid1,feature_CL,670488,self_paced,0.8039575683394532,0.19604243166054672,0.17478458267146849,0.1755836140459672
Haberman,feature_LSC,26226,curriculum,0.6623406193078325,0.33765938069216755,0.18691858038971085,0.11122390543419683
NewThyroid1,feature_CL,116740,curriculum,0.8324153406772745,0.16758465932272543,0.14632187346114492,0.23068526697598427
Haberman,feature_LSC,26226,static,0.698163327261688,0.30183667273831216,0.17747676666816983,0.1112514567167811
NewThyroid1,feature_CL,116740,static,0.7535699714402285,0.24643002855977153,0.19083543049204657,0.18762408472613515
NewThyroid1,feature_CL,116740,self_paced,0.7832517339861281,0.21674826601387193,0.18609141045619207,0.18594253279889453
Haberman,feature_LSC,26226,self_paced,0.5894049787492411,0.410595021250759,0.2487019355399705,0.11111203810004106
NewThyroid1,feature_CL,26226,curriculum,0.7879436964504285,0.21205630354957158,0.22291062320689176,0.19071930184454094
Haberman,feature_LSR,670488,curriculum,0.6148259994247915,0.38517400057520856,0.25386843364565526,0.10553759844080457
NewThyroid1,feature_CL,26226,static,0.7227662178702572,0.2772337821297429,0.2343215423880663,0.20797429170224113
Haberman,feature_LSR,670488,static,0.6041287188828172,0.3958712811171827,0.23526617288442297,0.1111134340355033
NewThyroid1,feature_CL,26226,self_paced,0.7694818441452469,0.23051815585475316,0.23880952000404124,0.16566729097051566
Haberman,feature_LSR,670488,self_paced,0.6176381299332119,0.3823618700667881,0.22739639456296695,0.11208287679871234
NewThyroid1,feature_CLD,670488,curriculum,0.7600979192166463,0.23990208078335373,0.19493300998936516,0.16414598071751219
NewThyroid1,feature_CLD,670488,static,0.7274581803345573,0.27254181966544266,0.18698150337517547,0.1577973446309203
Haberman,feature_LSR,116740,curriculum,0.6295537340619308,0.3704462659380692,0.21785715295829186,0.11115018488239209
NewThyroid1,feature_CLD,670488,self_paced,0.7491840065279478,0.2508159934720522,0.19699055693368686,0.15869903421525047
Haberman,feature_LSR,116740,static,0.6995294474802671,0.3004705525197328,0.18145728736307543,0.11111112408405176
NewThyroid1,feature_CLD,116740,curriculum,0.7950836393308854,0.20491636066911467,0.1542063051536004,0.1579956794973584
Haberman,feature_LSR,116740,self_paced,0.6598360655737705,0.3401639344262295,0.19037767405912728,0.11131428813518832
NewThyroid1,feature_CLD,116740,static,0.7745818033455734,0.22541819665442678,0.18274912312235742,0.19473534828897784
Hypothyroid,feature_F1,26226,curriculum,0.7036268164611065,0.2963731835388937,0.3031793870855968,0.10526315789473684
NewThyroid1,feature_CLD,116740,self_paced,0.8421052631578947,0.15789473684210528,0.13115651449469964,0.18558874960317603
Haberman,feature_LSR,26226,curriculum,0.6163479052823315,0.3836520947176685,0.22169308382232758,0.11111115475642043
NewThyroid1,feature_CLD,26226,curriculum,0.7400040799673603,0.25999592003263977,0.22378588427969004,0.1605710992636883
Haberman,feature_LSR,26226,static,0.5716454159077109,0.42835458409228905,0.25068304862040536,0.11111173124648947
NewThyroid1,feature_CLD,26226,static,0.7160342717258262,0.2839657282741738,0.22278027500658287,0.20693216197023725
Haberman,feature_LSR,26226,self_paced,0.5467516697024895,0.45324833029751055,0.25907047361860547,0.11111112384534579
NewThyroid1,feature_CLD,26226,self_paced,0.7832517339861281,0.21674826601387193,0.21983169299565342,0.17994502465759804
Haberman,feature_Harmfulness,670488,curriculum,0.5486490588949606,0.45135094110503954,0.2870334348847672,0.11111111810334284
NewThyroid1,feature_MV,670488,curriculum,0.7645858833129334,0.2354141166870665,0.18886035158814782,0.1634507205163528
NewThyroid1,feature_MV,670488,static,0.7434720522235821,0.2565279477764178,0.18359212781797715,0.15991164324836776
Haberman,feature_Harmfulness,670488,static,0.5572252580449302,0.44277474195506983,0.28951360852354635,0.11317795785792541
NewThyroid1,feature_MV,670488,self_paced,0.8165034679722563,0.18349653202774377,0.17684075985905792,0.18528832760780986
Haberman,feature_Harmfulness,670488,self_paced,0.5643594414086217,0.43564055859137824,0.26757746342167266,0.11111130658019405
NewThyroid1,feature_MV,116740,curriculum,0.7794777641778866,0.2205222358221134,0.17452689297603574,0.205399063753969
Haberman,feature_Harmfulness,116740,curriculum,0.6240892531876138,0.3759107468123861,0.2468502960218793,0.11111127595308491
NewThyroid1,feature_MV,116740,static,0.8122195022439819,0.187780497756018,0.14056790242929681,0.1908018551442023
Haberman,feature_Harmfulness,116740,static,0.5875834851244688,0.4124165148755312,0.2721308156458399,0.11112235408746146
NewThyroid1,feature_MV,116740,self_paced,0.8667890656874745,0.1332109343125255,0.09323093679311875,0.22675001434773007
NewThyroid1,feature_MV,26226,curriculum,0.7275601795185639,0.27243982048143617,0.22595455425674213,0.20818323185763066
Haberman,feature_Harmfulness,116740,self_paced,0.6564966605950213,0.34350333940497874,0.19743271731737516,0.1111381349635217
NewThyroid1,feature_MV,26226,static,0.6971644226846185,0.30283557731538147,0.2172971426508107,0.14612935894866735
Haberman,feature_Harmfulness,26226,curriculum,0.5714936247723134,0.42850637522768675,0.2705941279475367,0.11111111112467127
NewThyroid1,feature_MV,26226,self_paced,0.7799877600979191,0.22001223990208077,0.2185376256342197,0.1794240417631295
Haberman,feature_Harmfulness,26226,static,0.5406041287188827,0.45939587128111714,0.2831400394634779,0.11111127592288329
NewThyroid1,feature_CB,670488,curriculum,0.7619339045287638,0.2380660954712362,0.17806521972134579,0.16934722779049238
NewThyroid1,feature_CB,670488,static,0.7356181150550796,0.2643818849449204,0.19283862250563494,0.1522003802477009
Haberman,feature_Harmfulness,26226,self_paced,0.5749848208864603,0.42501517911353975,0.25277895861580457,0.11113290361513786
Hypothyroid,feature_F1,26226,static,0.6896998877704702,0.31030011222952975,0.30981918025163785,0.10526315789473684
NewThyroid1,feature_CB,670488,self_paced,0.7852917176662587,0.2147082823337413,0.19411294244392285,0.1764523497457475
Haberman,feature_F1,670488,curriculum,0.7212355798421372,0.27876442015786274,0.17904716708865095,0.11223126474051776
NewThyroid1,feature_CB,116740,curriculum,0.7765197878416972,0.22348021215830274,0.1737782940868604,0.19061749071496367
Haberman,feature_F1,670488,static,0.7141772920461444,0.2858227079538555,0.1897468122219862,0.11815433873789055
NewThyroid1,feature_CB,116740,static,0.7958996328029375,0.20410036719706243,0.1548806474361002,0.18865686081869135
Haberman,feature_F1,670488,self_paced,0.7252580449301761,0.2747419550698239,0.189758468938207,0.1129001625229491
NewThyroid1,feature_CB,116740,self_paced,0.8648510811913506,0.13514891880864957,0.09921716016220204,0.20466729481366716
NewThyroid1,feature_CB,26226,curriculum,0.7173602611179111,0.28263973888208893,0.23223343913963865,0.2076694824818581
Haberman,feature_F1,116740,curriculum,0.7427899210686095,0.2572100789313904,0.16732032972013858,0.11201180826813333
NewThyroid1,feature_CB,26226,static,0.7006323949408405,0.29936760505915955,0.23683454964752862,0.15886695786951294
Haberman,feature_F1,116740,static,0.7419550698239222,0.2580449301760777,0.17308915619136966,0.11280991497427559
NewThyroid1,feature_CB,26226,self_paced,0.7874337005303959,0.21256629946960426,0.21106576567750113,0.21095544708369343
Haberman,feature_F1,116740,self_paced,0.772692774741955,0.22730722525804495,0.1657660146304113,0.11776481878190864
NewThyroid1,feature_N1,670488,curriculum,0.7949816401468787,0.2050183598531212,0.1663230483622967,0.21736369939661504
NewThyroid1,feature_N1,670488,static,0.8233374133006937,0.17666258669930643,0.16221564900972832,0.24398125109240346
Haberman,feature_F1,26226,curriculum,0.716378263509411,0.28362173649058897,0.17290591129547989,0.119995958680584
NewThyroid1,feature_N1,670488,self_paced,0.7875356997144023,0.2124643002855977,0.1761689795788801,0.17566433854090618
Haberman,feature_F1,26226,static,0.6801760777170613,0.31982392228293866,0.18152093831693414,0.11192197484330928
NewThyroid1,feature_N1,116740,curriculum,0.8208894328845369,0.17911056711546305,0.14334786925831494,0.1977717190064323
Haberman,feature_F1,26226,self_paced,0.715391621129326,0.284608378870674,0.16748458068571345,0.11112029687237862
NewThyroid1,feature_N1,116740,static,0.8345573235414117,0.16544267645858834,0.1348671458157381,0.1761603862892824
Haberman,feature_F2,670488,curriculum,0.5124468731026108,0.4875531268973892,0.2631262007959588,0.1111111111111111
NewThyroid1,feature_N1,116740,self_paced,0.8180334557323541,0.18196654426764589,0.12848658707466123,0.1901697492481044
NewThyroid1,feature_N1,26226,curriculum,0.8044675642594861,0.19553243574051407,0.19057384072179304,0.22542639692619643
Haberman,feature_F2,670488,static,0.5072859744990893,0.49271402550091076,0.2799317040265014,0.11111111116559948
NewThyroid1,feature_N1,26226,static,0.7680538555691555,0.23194614443084455,0.21150081129784404,0.16606017012247934
Haberman,feature_F2,670488,self_paced,0.6789617486338798,0.32103825136612024,0.2402458909273693,0.1054558243294907
NewThyroid1,feature_N1,26226,self_paced,0.7894736842105263,0.21052631578947367,0.21934193486602294,0.21419857728948025
Hypothyroid,feature_F1,26226,self_paced,0.7119015636539144,0.2880984363460857,0.3070662645110678,0.10526315789473684
Haberman,feature_F2,116740,curriculum,0.5289162112932604,0.47108378870673956,0.260477668360673,0.1111111111111111
NewThyroid1,feature_N2,670488,curriculum,0.7338841289269685,0.2661158710730314,0.2373395427219372,0.1652365620654082
NewThyroid1,feature_N2,670488,static,0.7211342309261526,0.2788657690738474,0.21748359679556262,0.16548232668082347
Haberman,feature_F2,116740,static,0.5335458409228901,0.4664541590771099,0.2619122502752914,0.11111111111111116
NewThyroid1,feature_N2,670488,self_paced,0.7889636882904936,0.2110363117095063,0.1639038976183245,0.1604409997881735
Haberman,feature_F2,116740,self_paced,0.7428658166363085,0.25713418336369154,0.15485210577107789,0.1138744579103569
NewThyroid1,feature_N2,116740,curriculum,0.7758057935536516,0.22419420644634847,0.18516687006451596,0.19030836858911207
Haberman,feature_F2,26226,curriculum,0.5239071038251366,0.4760928961748634,0.2634992353393005,0.1111111111111111
NewThyroid1,feature_N2,116740,static,0.7566299469604244,0.2433700530395757,0.21165521315163693,0.18839671617865283
NewThyroid1,feature_N2,116740,self_paced,0.7938596491228069,0.206140350877193,0.187228719731404,0.2533163114191501
Haberman,feature_F2,26226,static,0.5097146326654524,0.49028536733454764,0.2602234462951098,0.11111111111115798
NewThyroid1,feature_N2,26226,curriculum,0.7256221950224399,0.27437780497756015,0.2193303137104788,0.15572519676766644
Haberman,feature_F2,26226,self_paced,0.6775197328476017,0.3224802671523983,0.20289758454876572,0.11900163802814762
NewThyroid1,feature_N2,26226,static,0.744594043247654,0.25540595675234595,0.22349536487800642,0.20942677453521277
Haberman,feature_F3,670488,curriculum,0.5031117182756526,0.4968882817243473,0.26975553630438087,0.11111111626933523
NewThyroid1,feature_N2,26226,self_paced,0.7946756425948592,0.20532435740514074,0.17661081393824712,0.15907933412250566
Haberman,feature_F3,670488,static,0.5058439587128112,0.4941560412871888,0.2602600666558098,0.1111111112624232
NewThyroid1,feature_LSC,670488,curriculum,0.7545899632802937,0.2454100367197062,0.18247651168035822,0.16675945062813471
NewThyroid1,feature_LSC,670488,static,0.7300081599347205,0.2699918400652795,0.19549042373850892,0.16166264508633926
