dataset,hardness_metric,seed,weighting_strategy,bottleneck_H0_mean,bottleneck_H0_std,bottleneck_H1_mean,bottleneck_H1_std,wasserstein_H0_mean,wasserstein_H0_std,wasserstein_H1_mean,wasserstein_H1_std
Vertebral,feature_CLD,26226,static,0.7309533754984537,0.18355699155612976,0.13648768266042074,0.009708050114047849,24.622888783460525,3.0168203587040514,1.301179569347399,0.06877626820708062
ILPD,feature_TD_P,670488,curriculum,1.0289868712425232,0.09609728553285936,0.26044224699338275,0.03573532227977324,31.32584069939107,5.5894388667587664,3.6888012302855486,0.7359057973585028
Vertebral,feature_CLD,26226,self_paced,0.8225273688634237,0.12423689203556174,0.14024109641710916,0.01539077050767708,21.793722115021694,1.2085000099314154,0.8914032811940663,0.06651960703618819
ILPD,feature_TD_P,670488,static,0.9800591866175333,0.15225649086428647,0.2619206706682841,0.032758338522934145,39.37738478629608,5.150794761099902,3.8331610973597208,0.6292611293816095
Vertebral,feature_MV,670488,curriculum,0.7376567721366882,0.06890258695292187,0.11996399362881978,0.03856934587831945,18.21732434521003,0.5611599054870419,0.7958789320863567,0.2641813354812504
ILPD,feature_TD_P,670488,self_paced,0.891317089398702,0.19439174097447773,0.23529227574666342,0.007683160095877075,35.80063397928411,3.1534352011796156,3.901503650932957,0.5027365452951846
Vertebral,feature_MV,670488,static,0.7002712488174438,0.09743261115161705,0.18264899651209512,0.0012204655637767007,24.496455682847785,3.6590523089508458,1.316343101040494,0.1559978958076081
Hypothyroid,feature_LSC,670488,self_paced,1.8019609451293945,0.0,0.2700084050496419,0.07224876729041003,60.367873261071175,6.981145802945569,4.275049239825935,0.4691708555521244
Vertebral,feature_MV,670488,self_paced,0.5973870356877645,0.022135552935820556,0.18356680870056152,0.00112435147772512,23.31304936265816,1.6172359375759857,1.2112061156050777,0.38222426966665374
ILPD,feature_TD_P,116740,curriculum,1.0213855107625325,0.07709355420537899,0.2244794766108195,0.0170026006472748,39.475947426246506,2.6885801423905917,3.792305106673236,0.33138054991427573
Vertebral,feature_MV,116740,curriculum,0.6244893272717794,0.04035158944962299,0.12142770489056905,0.009767506675495743,19.06566177454103,2.4618723445712978,0.7180323296019214,0.18062416230570874
ILPD,feature_TD_P,116740,static,1.0213855107625325,0.07709355420537899,0.21592740217844644,0.002770617759193654,52.46045694078739,2.981045791146332,3.5354971793445618,0.37203582160748655
Vertebral,feature_MV,116740,static,0.5959564447402954,0.0,0.10592766602834065,0.01278932069113576,23.20702747787135,2.357689875816169,0.9348939714330182,0.0774476861736302
ILPD,feature_TD_P,116740,self_paced,0.9668721357981364,0.07709355420537899,0.248968243598938,0.040724957629637036,32.362439736492014,1.4158716920408294,3.35306239393562,0.02014830531102056
Vertebral,feature_MV,116740,self_paced,0.6400868693987528,0.0738524050543336,0.1242547333240509,0.03093496571195442,20.7395784121716,1.4776522458202068,1.0602993877320948,0.04087524602724502
Vertebral,feature_MV,26226,curriculum,0.7812944054603577,0.2105498003599406,0.12249758839607239,0.006948817244067885,21.652917170976945,3.389613160718832,0.9686419680722927,0.23740946100416202
ILPD,feature_TD_P,26226,curriculum,1.0710365772247314,0.015631722504875746,0.2715498010317485,0.033334259392556354,34.71825399733806,0.8316476209319605,3.154791653449004,0.3143982651286334
Vertebral,feature_MV,26226,static,0.6230936050415039,0.0,0.14412641525268555,0.016200305471308817,28.33933406386615,0.17640900987775318,1.208901402122135,0.0180572472842227
ILPD,feature_TD_P,26226,static,1.0757967233657837,0.0,0.2652799089749654,0.047940595951823796,44.15967331562748,2.7641419663015,3.9264230798051027,0.21675863903227133
Vertebral,feature_MV,26226,self_paced,0.7287388245264689,0.13402801945437695,0.11789113283157349,0.01791417258270852,22.962694157421836,3.521547987965369,1.0288600857714953,0.1536211466323284
Vertebral,feature_CB,670488,curriculum,0.6105098327000936,0.012856334180268079,0.14454164107640585,0.05463642295055314,25.286508431176372,4.418686675451647,1.1430576276474262,0.4452116226224067
ILPD,feature_TD_P,26226,self_paced,1.0610416730244954,0.02883670939568961,0.2615433832009633,0.062259305311973136,37.51344753847642,5.888223782822726,3.452351311851274,0.36078447380734485
Vertebral,feature_CB,670488,static,0.6696281433105469,0.02041255940338984,0.1486098567644755,0.020594144343130633,21.806625495400837,2.793359640606026,1.173300595778007,0.44647166737012733
ILPD,feature_TD_U,670488,curriculum,0.9340271751085917,0.12950892795716265,0.25836479663848877,0.033086241691026884,44.736390652242,6.745278539119863,3.006600473528191,0.5971265983434877
Vertebral,feature_CB,670488,self_paced,0.6555863618850708,0.03928792377005824,0.14473019043604532,0.05477431845811418,19.34329995589849,3.3841146816356003,1.0852781459950356,0.5057688692299004
ILPD,feature_TD_U,670488,static,1.0475218494733174,0.09550491762768294,0.2546487847963969,0.03225520411792182,46.46680669938621,5.036195548276413,3.116148061555684,0.39334835636759025
Vertebral,feature_CB,116740,curriculum,0.6454757849375407,0.07003092250671145,0.1242547333240509,0.03093496571195442,21.97169439779743,0.8051506114589608,0.9982563308843421,0.05288860558094799
Vertebral,feature_CB,116740,static,0.6749844153722128,0.027075295247052933,0.11665143569310506,0.01078514035528721,20.741970779763538,3.435192678686958,0.7986997398757314,0.2254788272867285
ILPD,feature_TD_U,670488,self_paced,1.0165254473686218,0.06571797930279365,0.22649705410003662,0.007470092185153699,41.00724849324611,1.5629870808184314,3.7343742005473186,0.2624616455320475
Hypothyroid,feature_LSC,116740,curriculum,1.6724913120269775,0.0,0.37724308172861737,0.005852736167414803,51.080682629399064,3.5991832867782314,4.729573079263035,0.44414955210054247
Vertebral,feature_CB,116740,self_paced,0.6740086674690247,0.060882853452205794,0.10512501994768779,0.00555429848102537,20.87595094807821,1.6971590165676367,0.9922760701489874,0.13797890386590433
ILPD,feature_TD_U,116740,curriculum,1.0213855107625325,0.07709355420537899,0.2256897489229838,0.016214702460372647,46.83108578838673,5.963921527241231,2.7587646464769264,0.7350720117312939
Vertebral,feature_CB,26226,curriculum,0.6634318033854166,0.08896192082161825,0.13017942508061728,0.03182803302921395,24.017061209513543,3.1091461707917074,1.081206324911449,0.22550322979589468
ILPD,feature_TD_U,116740,static,1.0453144311904907,0.14271574564937536,0.23566965262095133,0.032827899326145285,48.25409702046113,4.382672838498948,3.1521335265092993,0.34680157597012345
Vertebral,feature_CB,26226,static,0.6378775040308634,0.08128910438724443,0.11174532771110535,0.02711858888421306,28.18454402661989,1.5505937218192352,1.1748850240101956,0.0439178631374089
Vertebral,feature_CB,26226,self_paced,0.7661298910776774,0.191273856541863,0.14024109641710916,0.01539077050767708,20.024000668958863,1.6925883011229974,0.9836748875599123,0.02803092825950147
ILPD,feature_TD_U,116740,self_paced,1.0030160347620647,0.10307191629892781,0.2609908978144328,0.032705996676630836,34.25894037073079,1.8475931276848883,3.5582370012630578,0.2569225486080052
Vertebral,feature_N1,670488,curriculum,0.5658686955769857,0.02243811111233076,0.14454164107640585,0.05463642295055314,22.719447806881856,2.631139267990841,1.3685216967748655,0.5170403864256506
ILPD,feature_TD_U,26226,curriculum,1.0757967233657837,0.0,0.22609863678614298,0.019497162149976658,49.378988529402534,6.275476449594317,3.229257044489792,0.2679385042182455
Vertebral,feature_N1,670488,static,0.6555863618850708,0.03928792377005824,0.1757605771223704,0.012164030046628135,20.436389245562022,1.842439255668719,1.3206625840304058,0.1689519683590155
Vertebral,feature_N1,670488,self_paced,0.6249321897824606,0.03325262716753907,0.17496554056803384,0.011642643516947326,24.22480195266756,2.7399630619058057,1.3181341489291514,0.03481179360489024
ILPD,feature_TD_U,26226,static,1.0859938859939575,0.014420965686487501,0.2032912870248159,0.04565398170744484,42.444018130950575,0.41226977540786913,2.6125986935890357,0.6289392620709668
Vertebral,feature_N1,116740,curriculum,0.6590156753857931,0.06268982765298925,0.10955402255058289,0.01029149389218694,20.618052512308186,2.9373307401808186,1.0527610384078694,0.11544724456914704
ILPD,feature_TD_U,26226,self_paced,1.0710365772247314,0.015631722504875746,0.2711057662963867,0.019258572704508547,40.8304463416489,4.841619571460837,3.3291289917957596,0.24895197639122224
Vertebral,feature_N1,116740,static,0.7025415500005087,0.029679333057088454,0.10195765892664592,0.01633687495022844,20.547456509883776,2.5656229045178187,0.9079711432453667,0.17734860458285243
ILPD,feature_CL,670488,curriculum,0.9979904691378275,0.057300231438178785,0.2539860208829244,0.04006510687781501,44.41390070944985,5.483404883185192,2.997439203606256,0.46731331722302555
Vertebral,feature_N1,116740,self_paced,0.5829576651255289,0.01838305042550161,0.14166023333867392,0.023997020028112562,19.995977339065863,3.055835747946525,1.1115080878957024,0.0904818502910809
Vertebral,feature_N1,26226,curriculum,0.7855236331621805,0.16696444011026956,0.13661680618921915,0.01689875097412729,24.74662673338736,2.3178962839432833,1.161407937874169,0.16975359582604566
ILPD,feature_CL,670488,static,1.0444600979487102,0.02621241759227933,0.2508557438850403,0.04173634944705985,48.31311620399353,7.172704016458763,2.941705183147144,0.5918866406119694
Vertebral,feature_N1,26226,static,0.8669703205426534,0.23403005288188877,0.14885269602139792,0.024709274126944212,19.41206547837199,0.6930060014661945,1.048760902967184,0.18625774702194137
Hypothyroid,feature_LSC,116740,static,1.6724913120269775,0.0,0.37724308172861737,0.005852736167414803,50.988098833977176,1.2332873943165732,4.243327531056639,0.7412660379645095
ILPD,feature_CL,670488,self_paced,1.0165254473686218,0.06571797930279365,0.22731488943099976,0.010828874458999901,44.70775381156917,5.676390272365516,3.9167970321924286,0.7002852469287816
Vertebral,feature_N1,26226,self_paced,0.7429165840148926,0.059177829621691685,0.12129956483840942,0.011925192207138153,21.08444405899311,0.5651346058760857,0.8696051111463978,0.19940301002029862
ILPD,feature_CL,116740,curriculum,1.1141207218170166,0.18235589791363513,0.2530899445215861,0.022056562933055003,42.006684084926405,0.5519351054092027,2.586605083994979,0.14836873044572246
Vertebral,feature_N2,670488,curriculum,0.6411640048027039,0.038565527371340745,0.15819412469863892,0.01956868062780961,23.827445491988755,3.6909050604714517,1.270403003675424,0.3123803176191615
Vertebral,feature_N2,670488,static,0.6696281433105469,0.02041255940338984,0.1667953928311666,0.023176651384648934,23.479282375312692,1.9028776005397108,1.1991352327278368,0.380205440105449
ILPD,feature_CL,116740,static,1.1141207218170166,0.18235589791363513,0.24572495619455972,0.028514296846314784,50.70837777346287,6.836147595021988,3.4570119265427,0.6627733821162197
Vertebral,feature_N2,670488,self_paced,0.6431137919425964,0.020396292987270994,0.18277177214622498,0.00112435147772512,25.394578735503632,2.5502409875249326,1.3614666471186327,0.28644207789719717
ILPD,feature_CL,116740,self_paced,1.1141207218170166,0.18235589791363513,0.2410672903060913,0.02975484943531759,38.91969826968356,5.53301355948596,3.4529248681915496,0.9836623294994151
Vertebral,feature_N2,116740,curriculum,0.7025415500005087,0.029679333057088454,0.12142770489056905,0.009767506675495743,18.600490301664824,0.7987716078305744,0.6642785884787461,0.0789801906412722
Vertebral,feature_N2,116740,static,0.6407432556152344,0.04882570745426753,0.10592766602834065,0.01278932069113576,22.726640905573674,2.5444768351149323,0.9560798829929628,0.05888342113691555
ILPD,feature_CL,26226,curriculum,1.0796485741933186,0.005447339680538017,0.2778168519337972,0.010690054767617113,47.27472302010269,6.640917026131466,3.1400934933690503,0.46607892283525654
Vertebral,feature_N2,116740,self_paced,0.6917816400527954,0.07457547669214612,0.11826337377230327,0.021487162808719422,22.11144540088287,3.2914010180036315,1.004201522310381,0.03249798386614133
ILPD,feature_CL,26226,static,1.0835004250208538,0.005447339680538017,0.268550584713618,0.010540452813176789,50.47987946138962,8.199274774243507,3.225019764537604,0.5541502855873509
Vertebral,feature_N2,26226,curriculum,0.8806145588556925,0.2149541043815183,0.11927236119906108,0.0035519746400602716,23.948240961697692,2.6324443988619786,1.13882157697832,0.2574914340696411
ILPD,feature_CL,26226,self_paced,1.0796485741933186,0.005447339680538017,0.2713673810164134,0.006562572718884384,48.9056050299223,3.4248788111880852,3.9266316227545293,0.46104483850589295
Vertebral,feature_N2,26226,static,0.7997556924819946,0.14981151698163897,0.1417801876862844,0.014056319262384704,26.54594365195994,1.1498994888656615,1.2746512224909192,0.08490839456376757
Vertebral,feature_N2,26226,self_paced,0.8225273688634237,0.12423689203556174,0.13547812898953757,0.019179976301171228,20.599025356567875,2.851319893389619,0.7517880338461175,0.204339078035463
ILPD,feature_CLD,670488,curriculum,1.0165254473686218,0.06571797930279365,0.23254289229710898,0.016093231991053152,50.03981476446355,4.8044530256345395,3.1682367142874113,0.41673490137163666
Vertebral,feature_LSC,670488,curriculum,0.5600289503733317,0.030696757980141435,0.14454164107640585,0.05463642295055314,22.02782351132379,1.4531851885899028,1.1968583546041571,0.5155110528597218
ILPD,feature_CLD,670488,static,1.0165254473686218,0.06571797930279365,0.23564963539441428,0.008125044323456508,47.42897791192744,7.21747035020445,3.3206410373479387,0.7546130858876134
Vertebral,feature_LSC,670488,static,0.5765359103679657,0.08981111111977119,0.14454164107640585,0.05463642295055314,22.421393430991817,3.618880599348333,1.2323519499023854,0.5389668621059943
Hypothyroid,feature_LSC,116740,self_paced,1.6724913120269775,0.0,0.37724308172861737,0.005852736167414803,64.60446479297458,2.361145694223135,4.824402151522214,0.3095335622366762
Vertebral,feature_LSC,670488,self_paced,0.6480647722880045,0.017950586828438846,0.18356680870056152,0.00112435147772512,24.874957730719643,0.7758972828107098,1.2676038857079643,0.3855726752252335
ILPD,feature_CLD,670488,self_paced,0.9323631127675375,0.10326405491318268,0.22482492526372275,0.009648021221319374,40.541648677941346,4.364495950130299,3.3139227514564737,0.34385836987396695
Vertebral,feature_LSC,116740,curriculum,0.5959564447402954,0.0,0.11306156714757283,0.0047742123629705285,21.803934798091035,2.0829025496198783,1.026427124622223,0.09021367571400479
ILPD,feature_CLD,116740,curriculum,1.0213855107625325,0.07709355420537899,0.22201899687449136,0.013522956834215385,48.051927794671634,8.456915266812585,3.3672962815604826,1.0865463886243774
Vertebral,feature_LSC,116740,static,0.6995122035344442,0.25959425720219587,0.12197331587473552,0.0017171784012462604,15.410055490429892,0.8944754631255857,0.7794696712601811,0.10525436642434796
ILPD,feature_CLD,116740,static,1.0758988857269287,0.0,0.2555932601292928,0.03843283696636017,49.53675512811619,5.433445797916617,3.640238196894336,0.5207725916003676
Vertebral,feature_LSC,116740,self_paced,0.6740086674690247,0.060882853452205794,0.13592177629470825,0.024301166469400125,20.637467098158968,1.9255982844807058,0.8272470388748644,0.2220419751193506
Vertebral,feature_LSC,26226,curriculum,0.8225273688634237,0.12423689203556174,0.14909892280896506,0.03819386739349722,18.449036508404298,3.097775743215188,0.891455505529668,0.20724072320736564
ILPD,feature_CLD,116740,self_paced,1.0213855107625325,0.07709355420537899,0.2237223982810974,0.01344650389666164,45.56234285651865,2.4055114786529788,4.131865321899791,0.5159134524944973
Vertebral,feature_LSC,26226,static,0.658405601978302,0.07515179269868408,0.12217239538828532,0.004331200253975927,19.58822782150758,4.785229157664188,0.9455638719923328,0.38606893813499443
ILPD,feature_CLD,26226,curriculum,1.0757967233657837,0.0,0.27447033921877545,0.006714767958990867,50.84821088639023,3.5965288649155824,3.66829764129263,0.4106611646971758
Vertebral,feature_LSC,26226,self_paced,0.7997556924819946,0.14981151698163897,0.11666292945543925,0.01706204502804538,25.505625532421902,2.4968036458611818,1.0839644559467911,0.16691231523653735
Vertebral,feature_LSR,670488,curriculum,0.6696109573046366,0.03249469419806054,0.14454164107640585,0.05463642295055314,23.09593534975535,4.2871761129310135,1.059964696095832,0.48504608796868676
ILPD,feature_CLD,26226,static,1.0757967233657837,0.0,0.2733698586622874,0.008213008051975675,53.847477076215874,3.2062151406320742,3.4555547923297265,0.4481295793247016
Vertebral,feature_LSR,670488,static,0.6646771629651388,0.026906828757044126,0.14919724067052206,0.04512511862205278,22.053223413124687,2.620238819192934,0.9592579432753835,0.3801938648931867
ILPD,feature_CLD,26226,self_paced,1.0312102635701497,0.06305477614118828,0.24351160724957785,0.040757124289342125,42.033145788425436,4.942792480912162,3.232527339113256,0.7293181224654104
Vertebral,feature_LSR,670488,self_paced,0.6461149851481119,0.037587516769627516,0.14296236634254456,0.052203585951552244,23.496632488881176,4.906230538171642,1.2510684740958393,0.529390279366728
ILPD,feature_MV,670488,curriculum,0.989717165629069,0.17358593115448723,0.25587483247121173,0.03500207841490477,37.508026987769334,3.336031036722906,3.4348820727529223,0.6291433672949464
Vertebral,feature_LSR,116740,curriculum,0.694995125134786,0.07003092250671145,0.10512501994768779,0.00555429848102537,21.81827897307134,2.977345087022531,0.9320709149336638,0.11256369465529117
Hypothyroid,feature_LSC,26226,curriculum,1.693910002708435,0.049879645193855834,0.2760038375854492,0.027028412202654086,37.59208495065763,3.3883727072597916,3.2898919669464184,0.27945733986869664
Vertebral,feature_LSR,116740,static,0.7049093842506409,0.056010042804188365,0.10498439272244771,0.005752293507230726,22.907423072960302,2.697619182697029,0.9690815008722854,0.13163483517959296
ILPD,feature_MV,670488,static,1.0289868712425232,0.09609728553285936,0.2513917088508606,0.03632052845002105,39.08608742784262,4.0435681564200285,2.623804320983654,0.6791759865963286
Vertebral,feature_LSR,116740,self_paced,0.5959564447402954,0.0,0.12468888362248738,0.03071754951121494,24.00785485389027,1.9534567801161569,1.1174843968668324,0.033545483483664616
ILPD,feature_MV,670488,self_paced,0.9523455500602722,0.08119198994102732,0.22169464826583862,0.006872392292616126,35.61296426483996,5.812237119544625,3.685757659885127,0.7756596390961319
Vertebral,feature_LSR,26226,curriculum,0.8806145588556925,0.2149541043815183,0.1408060888449351,0.015782361282466427,20.66173113921258,1.1721749747289498,0.9249690647143977,0.1370997530217468
ILPD,feature_MV,116740,curriculum,1.0213855107625325,0.07709355420537899,0.2622859676678975,0.03145263902530358,38.19068627933451,2.2644243581569223,2.452421137950805,0.6977827952449743
Vertebral,feature_LSR,26226,static,0.6377138694127401,0.08105769009102062,0.12495067715644836,0.02772894773030696,26.374255236160362,1.4633572675009383,1.16999184338671,0.08246632522827123
Vertebral,feature_LSR,26226,self_paced,0.8225273688634237,0.12423689203556174,0.13256258765856424,0.02343962737800013,19.422484391965337,1.205902939483586,0.7866846497672663,0.11154918599286665
ILPD,feature_MV,116740,static,1.0213855107625325,0.07709355420537899,0.243570605913798,0.04400153462856543,49.96082257323932,3.077206485327992,3.3341046198093145,0.34174512115033856
Vertebral,feature_Harmfulness,670488,curriculum,0.691174328327179,0.014870689347474994,0.13673540949821472,0.05022508518517184,21.011472325292928,2.1343570636606426,1.0343355382033828,0.38348697405578464
ILPD,feature_MV,116740,self_paced,1.0636839071909587,0.1188838991228048,0.2499295473098755,0.031185667002572092,34.33784002540536,2.2622122322168963,3.6002512605749337,0.2243642107092938
Vertebral,feature_Harmfulness,670488,static,0.7020688056945801,0.09684214651781396,0.11996399362881978,0.03856934587831945,20.504651036448863,1.5127361292554296,0.8450129299244132,0.19684586640339718
Vertebral,feature_Harmfulness,670488,self_paced,0.6555863618850708,0.03928792377005824,0.1431275208791097,0.053696021623696334,21.838709508135008,2.9140850845875863,1.1479402109726897,0.4466189147185248
ILPD,feature_MV,26226,curriculum,1.0757967233657837,0.0,0.2449361483256022,0.022821638528700394,47.62992093597501,6.209058397598662,3.619291178771699,0.3509143110407074
Vertebral,feature_Harmfulness,116740,curriculum,0.8001075585683187,0.1934212349564792,0.10990128914515178,0.010956354081213825,20.36535759264267,1.5403137517825736,0.8289563109016691,0.2274792628171341
ILPD,feature_MV,26226,static,1.0757967233657837,0.0,0.2516806224981944,0.02766198049837354,50.37892662378689,4.581453813557144,3.3771489485807558,0.2915162719638724
Vertebral,feature_Harmfulness,116740,static,0.8001075585683187,0.1934212349564792,0.10990128914515178,0.010956354081213825,20.184893630299715,1.8677244143084857,0.6964818653635447,0.21719371822435038
ILPD,feature_MV,26226,self_paced,0.9794156948725382,0.11222327879779598,0.23816088835398355,0.036225501888366825,39.01789248809121,2.7532693974860347,3.2278527943768704,0.718741518857478
Vertebral,feature_Harmfulness,116740,self_paced,0.6068420807520548,0.007697307041443584,0.12576577067375183,0.016118653708719913,21.467775097132332,3.3425607369330277,1.016050843595297,0.12926532876162777
Vertebral,feature_Harmfulness,26226,curriculum,0.645865281422933,0.032204013576588024,0.13444497187932333,0.011696281277319656,24.566896517710557,5.016711785428733,1.1523685548820086,0.34001538970396666
ILPD,feature_CB,670488,curriculum,1.0475218494733174,0.09550491762768294,0.26235459248224896,0.03228335837809489,39.963556085716256,1.6704492025561106,2.955819943936616,0.2786868281214883
Hypothyroid,feature_LSC,26226,static,1.6595143874486287,0.05181556167099305,0.2527884344259898,0.03356367403910082,49.50875255706214,2.3844566617064853,4.308890270542191,0.7700227107210912
Vertebral,feature_Harmfulness,26226,static,0.7679571111996969,0.15902659215971296,0.16137149930000305,0.030263831081565648,22.581656649925367,4.68514243855819,1.089374739766895,0.18344194815985096
ILPD,feature_CB,670488,static,1.0165254473686218,0.06571797930279365,0.22247002522150675,0.009091270048705536,45.482917466676696,2.6419141601917473,3.762883092690828,0.3776611945945228
Vertebral,feature_Harmfulness,26226,self_paced,0.6088615457216898,0.02012717131057943,0.12831860780715942,0.0320884375565541,26.242785939238086,2.5485703578782717,1.2470560107019646,0.038146286963365174
ILPD,feature_CB,670488,self_paced,0.9602977633476257,0.10832263792796944,0.21754082043965658,0.012835052417016596,33.627034238700254,3.1722374476216944,3.475388180980262,0.6729840220924821
Vertebral,feature_F1,670488,curriculum,0.6696281433105469,0.02041255940338984,0.137712299823761,0.0499532382658357,20.68109961691722,2.2676610794062735,0.9537956168779624,0.4005297356123323
Vertebral,feature_F1,670488,static,0.6346026062965393,0.04577083151396508,0.17496554056803384,0.011642643516947326,23.44980935418975,2.712210484187566,1.1524310323165696,0.09214163770060338
ILPD,feature_CB,116740,curriculum,1.0213855107625325,0.07709355420537899,0.24583091338475546,0.04249352415041919,51.140995241099915,4.934928174363327,3.538000278921505,0.47682899804781465
Vertebral,feature_F1,670488,self_paced,0.6447598338127136,0.01933773689065614,0.14726752042770386,0.03425289343428611,18.986855885070923,2.6561585015119134,0.8557754780373482,0.2222610919420319
ILPD,feature_CB,116740,static,1.0213855107625325,0.07709355420537899,0.2609908978144328,0.032705996676630836,43.22646188650654,2.9677698709442626,2.517156709960029,0.593594958385489
Vertebral,feature_F1,116740,curriculum,0.7235280076662699,0.029679333057088454,0.13203551371892294,0.012809408839613057,19.58091942066375,3.5144915088026574,0.9149456221761955,0.2757353022392538
Vertebral,feature_F1,116740,static,0.6740086674690247,0.060882853452205794,0.10606829325358073,0.012691050978874983,22.253333245558924,1.8391428018154965,0.9664241789521659,0.016992615670675695
ILPD,feature_CB,116740,self_paced,0.9301331837972006,0.10307191629892783,0.2651554346084595,0.028896315176490064,30.279698188435663,3.363661639367381,2.779634336745199,0.5103022379562017
Vertebral,feature_F1,116740,self_paced,0.6740086674690247,0.060882853452205794,0.14049140612284342,0.019509686726356414,18.184340824680948,1.7040383406925124,0.8420143721917409,0.25033754820048365
ILPD,feature_CB,26226,curriculum,1.0757967233657837,0.0,0.268550584713618,0.010540452813176789,51.48832594104535,5.580664991013456,3.5280867395591518,0.3627836572936222
Vertebral,feature_F1,26226,curriculum,0.7855236331621805,0.16696444011026956,0.14260663588841757,0.01967546990220704,22.524373620616604,0.4237461611576649,1.1040782228034252,0.1566490343741674
ILPD,feature_CB,26226,static,1.0757967233657837,0.0,0.22609863678614298,0.019497162149976658,49.21284429275696,5.438901632355392,3.297496786081856,0.19835835158944798
Vertebral,feature_F1,26226,static,0.7760994633038839,0.178664609347643,0.12933736046155295,0.024055569273875945,21.370240821430823,1.4929301478619967,0.8614298799162645,0.18242798599666457
Vertebral,feature_F1,26226,self_paced,0.7510133186976115,0.1806725819209724,0.13553815086682638,0.019455960353552335,21.850798901210265,2.0031258958482936,1.1415905322976345,0.19983600608762672
ILPD,feature_CB,26226,self_paced,1.0796485741933186,0.005447339680538017,0.22954131166140238,0.047995017408601716,33.72503960533297,2.708942972327962,3.4773825601624413,0.7445578931668095
Vertebral,feature_F2,670488,curriculum,0.6745619376500448,0.02645271368036201,0.12635610500971475,0.045417039911701616,20.926988045175687,2.9150294675210637,1.022329017954115,0.4805200906623073
Hypothyroid,feature_LSC,26226,self_paced,1.7550601959228516,0.0368123557802909,0.3243125279744466,0.04731951577208205,55.47247053442993,8.494364350304586,3.945432996720609,1.0725944001426009
ILPD,feature_N1,670488,curriculum,0.9979904691378275,0.057300231438178785,0.25231389204661053,0.041646428579643624,40.69028104264396,6.903863112243748,3.363190301702454,0.6501228831224599
Vertebral,feature_F2,670488,static,0.7327229777971903,0.07132381708539007,0.13673540949821472,0.05022508518517184,20.76332910146645,2.5887488453308105,0.9244870443788682,0.27350735817665767
Vertebral,feature_F2,670488,self_paced,0.6646771629651388,0.026906828757044126,0.15430761377016702,0.03791343892602662,23.391667792343753,1.0056670592246604,1.152826824590342,0.35013025922083374
ILPD,feature_N1,670488,static,1.0475218494733174,0.09550491762768294,0.23857352137565613,0.005102451326301575,44.80451679797455,3.5806962283617008,3.523727606921615,0.46257039005089995
Vertebral,feature_F2,116740,curriculum,0.6534661650657654,0.03972374189630571,0.11889715989430745,0.009752923456578706,21.613445791175067,2.6340067911297247,1.0365369734682286,0.35460226238857
ILPD,feature_N1,670488,self_paced,1.0475218494733174,0.09550491762768294,0.2554409106572469,0.03536121589456013,39.35654606604304,4.941586944335597,3.904760403540218,0.5904686692504909
Vertebral,feature_F2,116740,static,0.8001075585683187,0.1934212349564792,0.10606829325358073,0.012691050978874983,20.302261837203744,2.476560608553764,0.8963380704156855,0.2705590364562526
ILPD,feature_N1,116740,curriculum,1.0213855107625325,0.07709355420537899,0.2651554346084595,0.028896315176490064,40.372043646052965,3.475360987716347,2.513156389850147,0.5219153122333885
Vertebral,feature_F2,116740,self_paced,0.6707951823870341,0.06503087054574212,0.12303964296976726,0.020624863620136664,19.25903212344868,1.2887256684365602,0.9119135726259658,0.08836686935365039
Vertebral,feature_F2,26226,curriculum,0.7997556924819946,0.14981151698163897,0.1687067151069641,0.024117479306427676,23.72432769054113,4.170040713223445,1.257537852901283,0.2135500270000474
ILPD,feature_N1,116740,static,1.0213855107625325,0.07709355420537899,0.2651554346084595,0.028896315176490064,41.868763389763636,2.628769357062442,2.4942640011835406,0.4040271477646887
Vertebral,feature_F2,26226,static,0.7997556924819946,0.14981151698163897,0.1160316268603007,0.008132856665167606,24.614115938880758,1.8832747733048734,1.1984105308385826,0.34277217453419806
ILPD,feature_N1,116740,self_paced,0.9869036475817362,0.1258582727715546,0.21592740217844644,0.002770617759193654,39.196349872311984,2.0745302572298323,3.7947071356278386,0.5819134112626616
Vertebral,feature_F2,26226,self_paced,0.7974412242571512,0.13596227003314698,0.12693536281585693,0.003809615864093506,21.718477540486038,2.9643661438970588,0.9465847108101152,0.18767981910004852
ILPD,feature_N1,26226,curriculum,1.0757967233657837,0.0,0.284870187441508,0.008540038556892863,51.644087034238304,2.437128631302531,3.2847953701067945,0.22020350365473312
Vertebral,feature_F3,670488,curriculum,0.6646771629651388,0.026906828757044126,0.17431755860646567,0.011145117200943995,22.31658755198394,4.530494717827336,1.0829583992580643,0.3134291728718788
Vertebral,feature_F3,670488,static,0.686240533987681,0.010098918763291349,0.13673540949821472,0.05022508518517184,21.88480652462191,3.535615473491611,1.0016468209419107,0.36823866941304073
ILPD,feature_N1,26226,static,1.0796485741933186,0.005447339680538017,0.2733698586622874,0.008213008051975675,52.64512971006301,5.199707460796309,3.400461677044435,0.3331376977632542
Vertebral,feature_F3,670488,self_paced,0.6014190316200256,0.0,0.18277177214622498,0.00112435147772512,26.06513200772304,0.8135748107310555,1.4291224796859814,0.21632909390653823
ILPD,feature_N1,26226,self_paced,1.0757967233657837,0.0,0.2724182109038035,0.04402976421094322,41.584776320609876,7.820828438276584,3.994803522412541,0.4965049101922099
