dataset,seed,model,hardness_metric,strategy,v_dist,v_comp,v_hard,v_topo,MFI
ILPD,288390,HardTVAE_F2_static,F2,static,0.7065705931495405,0.8094942318408862,0.4766332856461612,0.8210871372828077,0.670401634564134
ILPD,288390,HardTVAE_F2_self_paced,F2,self_paced,0.7361487050960736,0.7911398550375707,0.4776665077094261,0.7082768281883203,0.6527619283390755
ILPD,288390,HardTVAE_F3_curriculum,F3,curriculum,0.7392293233082707,0.7995679676068506,0.4762358925449054,0.8340827983935425,0.6777183234421573
ILPD,288390,HardTVAE_F3_static,F3,static,0.7354761904761904,0.8031325531791421,0.4932045779685264,0.884841126729959,0.6941443255354942
ILPD,288390,HardTVAE_F3_self_paced,F3,self_paced,0.7182247284878864,0.7914335487837338,0.4891114290255921,0.9126174158922156,0.6901162252413728
ILPD,288390,HardTVAE_F4_curriculum,F4,curriculum,0.7556349206349207,0.8042320601168306,0.4478620251152441,0.9175814926244944,0.6791788867232619
ILPD,288390,HardTVAE_F4_static,F4,static,0.7574039264828738,0.7923937241283252,0.4430138292799237,0.9128267151346728,0.6739608996807402
ILPD,288390,HardTVAE_F4_self_paced,F4,self_paced,0.7555054302422723,0.7973181859036046,0.4805674773485932,0.7641776599771123,0.6703209089749063
NewThyroid1,670488,CTGAN,,,0.5716748768472907,0.8459006112494213,0.1339362618432386,0.8505153156878983,0.3456197192855357
NewThyroid1,670488,TVAE,,static,0.4847290640394089,0.7615541508902862,0.1782945736434108,0.8628231348873815,0.3943297698041225
NewThyroid1,670488,HardTVAE_kDN_curriculum,kDN,curriculum,0.4103448275862069,0.6816812814029426,0.1709732988802756,0.8639387941463171,0.3666263042511428
NewThyroid1,670488,HardTVAE_kDN_static,kDN,static,0.4519704433497537,0.8227440745808394,0.2084409991386736,0.877723511576566,0.4271309088285333
NewThyroid1,670488,HardTVAE_kDN_self_paced,kDN,self_paced,0.4529556650246305,0.7495621903660056,0.2059646856158484,0.8456322850860551,0.417554751209266
NewThyroid1,670488,HardTVAE_DS_curriculum,DS,curriculum,0.4192118226600986,0.7272548472574151,0.1767872523686477,0.851511579814568,0.3776662776821149
NewThyroid1,670488,HardTVAE_DS_static,DS,static,0.4679802955665025,0.8053895130072694,0.2235142118863049,0.8576609313087592,0.4435362930866516
NewThyroid1,670488,HardTVAE_DS_self_paced,DS,self_paced,0.4369458128078818,0.7378835325777747,0.2188845822566753,0.8423984100028866,0.4255525000573805
NewThyroid1,670488,HardTVAE_DCP_curriculum,DCP,curriculum,0.379064039408867,0.6370959286801049,0.1766795865633074,0.8480036252863419,0.3620924446400009
NewThyroid1,670488,HardTVAE_DCP_static,DCP,static,0.351231527093596,0.6871010177512716,0.1786175710594315,0.8500615402532233,0.3610938147644117
NewThyroid1,670488,HardTVAE_DCP_self_paced,DCP,self_paced,0.4455665024630543,0.7965467246673478,0.1788329026701119,0.9160087516829268,0.39280160387558
NewThyroid1,670488,HardTVAE_TD_U_curriculum,TD_U,curriculum,0.4665024630541872,0.732524920062993,0.1847545219638243,0.8576609313087592,0.3965381417798517
NewThyroid1,670488,HardTVAE_TD_U_static,TD_U,static,0.4536945812807881,0.7125839227507981,0.1660206718346253,0.9083784092109478,0.3727282724794086
NewThyroid1,670488,HardTVAE_TD_U_self_paced,TD_U,self_paced,0.4687192118226601,0.720483715068214,0.1902454780361757,0.8481887022411027,0.4017363229635715
NewThyroid1,670488,HardTVAE_CL_curriculum,CL,curriculum,0.4108374384236454,0.6490210575759834,0.220714900947459,0.862756945799511,0.413879810675421
NewThyroid1,670488,HardTVAE_CL_static,CL,static,0.560591133004926,0.759553585912739,0.1849698535745047,0.8793702894549177,0.4147717712054077
NewThyroid1,670488,HardTVAE_CL_self_paced,CL,self_paced,0.4667487684729064,0.7812487747309649,0.2130706287683031,0.8576609313087592,0.4309544409243923
NewThyroid1,670488,HardTVAE_CLD_curriculum,CLD,curriculum,0.3524630541871921,0.6388981676533465,0.1823858742463393,0.8790015023570108,0.3628806910576421
NewThyroid1,670488,HardTVAE_CLD_static,CLD,static,0.4849753694581281,0.7489943871098507,0.2005813953488372,0.8900425051230698,0.4207809856024533
NewThyroid1,670488,HardTVAE_CLD_self_paced,CLD,self_paced,0.4669950738916256,0.7473355632146209,0.1364125753660637,0.8527836009034296,0.3338126302819464
NewThyroid1,670488,HardTVAE_MV_curriculum,MV,curriculum,0.4950738916256157,0.7159375305307444,0.201442721791559,0.9137370014252142,0.4221516704202625
NewThyroid1,670488,HardTVAE_MV_static,MV,static,0.6120689655172413,0.7766331772289675,0.1599913867355727,0.8642427340533795,0.3872655172518886
NewThyroid1,670488,HardTVAE_MV_self_paced,MV,self_paced,0.5233990147783251,0.8102148180922161,0.2139319552110249,0.8576609313087592,0.4451777890084545
NewThyroid1,670488,HardTVAE_CB_curriculum,CB,curriculum,0.4532019704433497,0.756450072543693,0.1753875968992247,0.8576609313087592,0.3847594679280472
NewThyroid1,670488,HardTVAE_CB_static,CB,static,0.4347290640394089,0.6888376850283444,0.1851851851851852,0.8768641698467741,0.3886350829343749
NewThyroid1,670488,HardTVAE_CB_self_paced,CB,self_paced,0.4512315270935961,0.7006979553140794,0.1875538329026701,0.852218310000007,0.3941462799690342
NewThyroid1,670488,HardTVAE_N1_curriculum,N1,curriculum,0.4044334975369458,0.647980558870765,0.1806632213608957,0.8563856620926484,0.3731792461773093
NewThyroid1,670488,HardTVAE_N1_static,N1,static,0.4475369458128078,0.735877056829812,0.2169465977605512,0.868411429787081,0.4276093578054097
NewThyroid1,670488,HardTVAE_N1_self_paced,N1,self_paced,0.5618226600985221,0.8006383772029647,0.2002583979328165,0.7645074087501501,0.4287013586435783
NewThyroid1,670488,HardTVAE_N2_curriculum,N2,curriculum,0.4467980295566501,0.74486424819613,0.1794788975021533,0.8645706453521681,0.3880103485646552
NewThyroid1,670488,HardTVAE_N2_static,N2,static,0.3948275862068965,0.7366200319117039,0.1652670111972437,0.854874076802214,0.3600074767642777
NewThyroid1,670488,HardTVAE_N2_self_paced,N2,self_paced,0.3992610837438423,0.7235226693823811,0.2023040482342808,0.8527836009034296,0.399902474980685
NewThyroid1,670488,HardTVAE_LSC_curriculum,LSC,curriculum,0.4312807881773399,0.7440301125571144,0.2087639965546942,0.90975349458656,0.4187603151201857
NewThyroid1,670488,HardTVAE_LSC_static,LSC,static,0.5064039408866996,0.8181316476169406,0.2010120585701981,0.852218310000007,0.4280254123088645
NewThyroid1,670488,HardTVAE_LSC_self_paced,LSC,self_paced,0.5036945812807881,0.7906656774849314,0.2216838931955211,0.9041555820628716,0.451109888093401
NewThyroid1,670488,HardTVAE_LSR_curriculum,LSR,curriculum,0.3775862068965517,0.7081278447097451,0.1672049956933678,0.8576609313087592,0.356912753820192
NewThyroid1,670488,HardTVAE_LSR_static,LSR,static,0.4364532019704434,0.7967841780907835,0.1815245478036175,0.8527836009034296,0.39109214825849
NewThyroid1,670488,HardTVAE_LSR_self_paced,LSR,self_paced,0.4093596059113301,0.7996212696863132,0.219745908699397,0.8650332904886904,0.4255243411225716
NewThyroid1,670488,HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,0.3364532019704433,0.6427679298538909,0.1828165374677003,0.8576609313087592,0.3582983818572547
NewThyroid1,670488,HardTVAE_Harmfulness_static,Harmfulness,static,0.3775862068965517,0.6891447016344157,0.1859388458225667,0.852218310000007,0.3755517156973857
NewThyroid1,670488,HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,0.4847290640394088,0.8027303340285862,0.1949827734711455,0.8636052160681984,0.4168685355998808
NewThyroid1,670488,HardTVAE_F1_curriculum,F1,curriculum,0.4376847290640394,0.7309665106105911,0.1749569336778639,0.8717626365925852,0.3803874203247696
NewThyroid1,670488,HardTVAE_F1_static,F1,static,0.4096059113300493,0.6987211480036668,0.165374677002584,0.8527836009034296,0.3606182331650419
NewThyroid1,670488,HardTVAE_F1_self_paced,F1,self_paced,0.4980295566502463,0.8091747715442459,0.235142118863049,0.8405832391152711,0.4605038855066112
NewThyroid1,670488,HardTVAE_F2_curriculum,F2,curriculum,0.4347290640394089,0.7869843415991821,0.1522394487510766,0.8572012091965924,0.3537899529928828
NewThyroid1,670488,HardTVAE_F2_static,F2,static,0.4339901477832512,0.7320749446677833,0.1863695090439276,0.8695087217178787,0.3926981920597531
NewThyroid1,670488,HardTVAE_F2_self_paced,F2,self_paced,0.441871921182266,0.7226478368271189,0.2023040482342808,0.8527836009034296,0.4097275734368331
NewThyroid1,670488,HardTVAE_F3_curriculum,F3,curriculum,0.4431034482758621,0.7518582294013441,0.1939061154177433,0.8570993820171809,0.4036038560479678
NewThyroid1,670488,HardTVAE_F3_static,F3,static,0.3869458128078817,0.6694688141885717,0.1830318690783807,0.91393894196192,0.3760898207130684
NewThyroid1,670488,HardTVAE_F3_self_paced,F3,self_paced,0.5369458128078817,0.8541697947254221,0.2284668389319552,0.8623616534087616,0.4667596060494705
NewThyroid1,670488,HardTVAE_F4_curriculum,F4,curriculum,0.4807881773399014,0.8245771799455869,0.2198535745047373,0.8753021105311505,0.4452555341507891
NewThyroid1,670488,HardTVAE_F4_static,F4,static,0.5187192118226601,0.6911681130012647,0.1833548664944014,0.8527836009034296,0.3999525428475966
NewThyroid1,670488,HardTVAE_F4_self_paced,F4,self_paced,0.4901477832512315,0.699860030355225,0.1842161929371231,0.8672359247430138,0.3979881164121751
NewThyroid1,116740,CTGAN,,,0.583743842364532,0.865175599424876,0.1300602928509905,0.8204747003914578,0.3396605516337362
NewThyroid1,116740,TVAE,,static,0.585960591133005,0.8668397176645685,0.1420111972437553,0.9019743829025234,0.3632865381448545
NewThyroid1,116740,HardTVAE_kDN_curriculum,kDN,curriculum,0.3364532019704433,0.6668314359955768,0.1689276485788113,0.8369831120863455,0.34523614872599
NewThyroid1,116740,HardTVAE_kDN_static,kDN,static,0.4886699507389163,0.8074768538709068,0.1400732127476313,0.8667812991746232,0.3454943346803892
NewThyroid1,116740,HardTVAE_kDN_self_paced,kDN,self_paced,0.484975369458128,0.7893801241440047,0.1378122308354866,0.8356631974496985,0.3395101106032721
NewThyroid1,116740,HardTVAE_DS_curriculum,DS,curriculum,0.4864532019704433,0.7424199306212749,0.1386735572782084,0.8273506359020332,0.3383379062282687
NewThyroid1,116740,HardTVAE_DS_static,DS,static,0.4125615763546798,0.8094341137653074,0.1514857881136951,0.8688884104663633,0.350524003358644
NewThyroid1,116740,HardTVAE_DS_self_paced,DS,self_paced,0.488423645320197,0.8409076540549165,0.1712962962962962,0.8749444724841667,0.3914904976709225
NewThyroid1,116740,HardTVAE_DCP_curriculum,DCP,curriculum,0.3187192118226601,0.6551983915263663,0.1680663221360896,0.8945262517574586,0.3409549423692645
NewThyroid1,116740,HardTVAE_DCP_static,DCP,static,0.3692118226600985,0.7745001938289487,0.1834625322997416,0.8399521813674575,0.3759089090050434
NewThyroid1,116740,HardTVAE_DCP_self_paced,DCP,self_paced,0.5864532019704434,0.8596366083426417,0.1626830318690784,0.8156724159398336,0.390573391169994
NewThyroid1,116740,HardTVAE_TD_U_curriculum,TD_U,curriculum,0.3152709359605911,0.6455199565461341,0.1887381567614126,0.8125594294789394,0.355554332756017
NewThyroid1,116740,HardTVAE_TD_U_static,TD_U,static,0.504679802955665,0.7904702624692681,0.1445951765719207,0.8973639971095592,0.3547118425012578
NewThyroid1,116740,HardTVAE_TD_U_self_paced,TD_U,self_paced,0.3564039408866995,0.7807541574010082,0.2140396210163652,0.8637319840747315,0.4033715096728202
NewThyroid1,116740,HardTVAE_CL_curriculum,CL,curriculum,0.3741379310344827,0.6582061817492959,0.1574074074074074,0.8251880122683225,0.3402263748364249
NewThyroid1,116740,HardTVAE_CL_static,CL,static,0.5716748768472907,0.8011468081185679,0.163006029285099,0.9206579439514918,0.3914515273655982
NewThyroid1,116740,HardTVAE_CL_self_paced,CL,self_paced,0.4295566502463054,0.8750966141009674,0.1595607235142119,0.8145218783054099,0.3647760166819059
NewThyroid1,116740,HardTVAE_CLD_curriculum,CLD,curriculum,0.3618226600985221,0.6412072973732988,0.2212532299741602,0.8125594294789394,0.3970723783172986
NewThyroid1,116740,HardTVAE_CLD_static,CLD,static,0.4773399014778325,0.7914851909416537,0.1437338501291989,0.8180691631831194,0.3466779900895174
NewThyroid1,116740,HardTVAE_CLD_self_paced,CLD,self_paced,0.4724137931034482,0.8282554483641504,0.1697889750215332,0.8125594294789394,0.3829771102528079
NewThyroid1,116740,HardTVAE_MV_curriculum,MV,curriculum,0.4573891625615763,0.6957333630285778,0.1611757105943152,0.8518818135196479,0.3635724129713092
NewThyroid1,116740,HardTVAE_MV_static,MV,static,0.4334975369458128,0.81016051053906,0.1501937984496124,0.8352823876053197,0.3509878491333674
NewThyroid1,116740,HardTVAE_MV_self_paced,MV,self_paced,0.5544334975369457,0.8105355959648368,0.175495262704565,0.8856093968086325,0.4054853893289529
NewThyroid1,116740,HardTVAE_CB_curriculum,CB,curriculum,0.5583743842364532,0.7719831999770015,0.151916451335056,0.8704104591100548,0.3697634486030558
NewThyroid1,116740,HardTVAE_CB_static,CB,static,0.5628078817733989,0.8078357289676884,0.1720499569336778,0.8722508912095872,0.4010666308778615
NewThyroid1,116740,HardTVAE_CB_self_paced,CB,self_paced,0.4054187192118227,0.7743764932109485,0.1529931093884582,0.8460142843565555,0.3485473557759964
NewThyroid1,116740,HardTVAE_N1_curriculum,N1,curriculum,0.4103448275862069,0.7204324813602591,0.1919681309216193,0.8459983612743173,0.3915325876324374
NewThyroid1,116740,HardTVAE_N1_static,N1,static,0.5192118226600986,0.7549859976190535,0.1447028423772609,0.8894406904519848,0.3544358399254415
NewThyroid1,116740,HardTVAE_N1_self_paced,N1,self_paced,0.4763546798029557,0.8435666164566901,0.1603143841515934,0.8692821548261895,0.3747832042227471
NewThyroid1,116740,HardTVAE_N2_curriculum,N2,curriculum,0.4721674876847291,0.8009484979904681,0.1637596899224806,0.8125594294789394,0.3737060303587994
NewThyroid1,116740,HardTVAE_N2_static,N2,static,0.5263546798029557,0.8321430581312176,0.1512704565030146,0.8151633592067155,0.3656641309523845
NewThyroid1,116740,HardTVAE_N2_self_paced,N2,self_paced,0.583743842364532,0.8410145733987943,0.1927217915590008,0.8873625037549252,0.4339391547342077
NewThyroid1,116740,HardTVAE_LSC_curriculum,LSC,curriculum,0.4379310344827587,0.7986300169281354,0.1607450473729543,0.9115933710187784,0.3685406122616821
NewThyroid1,116740,HardTVAE_LSC_static,LSC,static,0.420935960591133,0.8113597149699993,0.1738802756244616,0.9008310149059384,0.3820684962466623
NewThyroid1,116740,HardTVAE_LSC_self_paced,LSC,self_paced,0.5588669950738916,0.8533543299441386,0.1719422911283376,0.8744247930870827,0.4031975816407979
NewThyroid1,116740,HardTVAE_LSR_curriculum,LSR,curriculum,0.4192118226600985,0.8028773925454328,0.154823428079242,0.8609320301835487,0.3555096784596696
NewThyroid1,116740,HardTVAE_LSR_static,LSR,static,0.3933497536945812,0.7359980169806506,0.1634366925064599,0.864033308809702,0.3578807968935254
NewThyroid1,116740,HardTVAE_LSR_self_paced,LSR,self_paced,0.5135467980295567,0.7738366935597341,0.1663436692506459,0.8255247977405407,0.3823175948437557
NewThyroid1,116740,HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,0.3241379310344827,0.6610321255088881,0.1962747631352283,0.8631224269792948,0.3686168845983706
NewThyroid1,116740,HardTVAE_Harmfulness_static,Harmfulness,static,0.4748768472906404,0.7986542563185162,0.1492248062015503,0.8491512822717746,0.3559713124650787
NewThyroid1,116740,HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,0.4157635467980295,0.7320334043191714,0.1586993970714901,0.8598306728868672,0.3560140382367209
NewThyroid1,116740,HardTVAE_F1_curriculum,F1,curriculum,0.3795566502463054,0.7450664396511616,0.1490094745908699,0.9142515483311644,0.3395127903563504
NewThyroid1,116740,HardTVAE_F1_static,F1,static,0.3805418719211823,0.7333456287351467,0.151916451335056,0.9246991099623852,0.3431872803281215
NewThyroid1,116740,HardTVAE_F1_self_paced,F1,self_paced,0.3312807881773399,0.8118410877026492,0.1701119724375538,0.835012415654044,0.3531564924556394
NewThyroid1,116740,HardTVAE_F2_curriculum,F2,curriculum,0.569704433497537,0.7612686124104516,0.1616063738156761,0.8203897253341027,0.3818360385658993
NewThyroid1,116740,HardTVAE_F2_static,F2,static,0.4110837438423645,0.7554608948867689,0.1883074935400516,0.8538930643890676,0.3907066679041021
NewThyroid1,116740,HardTVAE_F2_self_paced,F2,self_paced,0.5123152709359606,0.7564212513296531,0.1500861326442721,0.8693398102814781,0.3607804035564362
NewThyroid1,116740,HardTVAE_F3_curriculum,F3,curriculum,0.4044334975369458,0.7927427918830056,0.1695736434108526,0.8460142843565555,0.3699184674180222
NewThyroid1,116740,HardTVAE_F3_static,F3,static,0.4672413793103448,0.8045715982925116,0.1493324720068906,0.8952470634238653,0.3572514312925185
NewThyroid1,116740,HardTVAE_F3_self_paced,F3,self_paced,0.3280788177339901,0.743961437395631,0.1708656330749354,0.8385975432662301,0.3497352507179724
NewThyroid1,116740,HardTVAE_F4_curriculum,F4,curriculum,0.4002463054187192,0.773302609041459,0.1770025839793281,0.8228347055753543,0.3753555678953177
NewThyroid1,116740,HardTVAE_F4_static,F4,static,0.4931034482758621,0.8029249085428977,0.1722652885443583,0.8516716881162287,0.3901457044310688
NewThyroid1,116740,HardTVAE_F4_self_paced,F4,self_paced,0.517487684729064,0.7954360219031353,0.140396210163652,0.8690999823276127,0.3489518280556742
NewThyroid1,26226,CTGAN,,,0.6073891625615764,0.8608860764464045,0.1638673557278208,0.9166723990964416,0.3999446563471125
NewThyroid1,26226,TVAE,,static,0.5041871921182266,0.7849066588789827,0.2172695951765719,0.8800785991293067,0.4446289098413263
NewThyroid1,26226,HardTVAE_kDN_curriculum,kDN,curriculum,0.2896551724137931,0.6502528438586082,0.2237295434969853,0.8375580517368528,0.3754502908453286
NewThyroid1,26226,HardTVAE_kDN_static,kDN,static,0.4583743842364532,0.81488009968965,0.2153316106804479,0.8579262044923393,0.4339148448453622
NewThyroid1,26226,HardTVAE_kDN_self_paced,kDN,self_paced,0.4566502463054186,0.7533173387311788,0.2356804478897502,0.8477068541423605,0.4474268925707592
NewThyroid1,26226,HardTVAE_DS_curriculum,DS,curriculum,0.4261083743842365,0.7377518612992113,0.1988587424633936,0.8613045114651633,0.4043665581691532
NewThyroid1,26226,HardTVAE_DS_static,DS,static,0.4482758620689654,0.7661904359495911,0.1986434108527131,0.8969237893502403,0.4130099773527487
NewThyroid1,26226,HardTVAE_DS_self_paced,DS,self_paced,0.5344827586206896,0.83569313232977,0.2558139534883721,0.8463358391360111,0.4903021793506127
NewThyroid1,26226,HardTVAE_DCP_curriculum,DCP,curriculum,0.3002463054187192,0.6554079423130657,0.2268518518518519,0.8554300633040435,0.3833792797193847
NewThyroid1,26226,HardTVAE_DCP_static,DCP,static,0.4448275862068965,0.7844308503304986,0.235142118863049,0.8375580517368528,0.4459524580853698
NewThyroid1,26226,HardTVAE_DCP_self_paced,DCP,self_paced,0.484975369458128,0.8106045986202026,0.2143626184323858,0.8539446107465359,0.4380376053876443
NewThyroid1,26226,HardTVAE_TD_U_curriculum,TD_U,curriculum,0.5270935960591133,0.7955183986868803,0.2140396210163652,0.845807288388441,0.4440214981166432
NewThyroid1,26226,HardTVAE_TD_U_static,TD_U,static,0.3874384236453202,0.7253034011464111,0.1967054263565891,0.852773858804766,0.3915359196881681
NewThyroid1,26226,HardTVAE_TD_U_self_paced,TD_U,self_paced,0.4273399014778326,0.7969616238829554,0.2301894918173988,0.9081321805448216,0.44246654793258
NewThyroid1,26226,HardTVAE_CL_curriculum,CL,curriculum,0.3541871921182266,0.6944036395481077,0.1956287683031869,0.8468734080630477,0.3789318782372349
NewThyroid1,26226,HardTVAE_CL_static,CL,static,0.3953201970443349,0.7245741050317661,0.2125322997416021,0.8487833210482589,0.4084533396709994
NewThyroid1,26226,HardTVAE_CL_self_paced,CL,self_paced,0.4453201970443349,0.7953311268538689,0.2287898363479758,0.8165123864872225,0.4396349430286192
NewThyroid1,26226,HardTVAE_CLD_curriculum,CLD,curriculum,0.3591133004926108,0.6811637907384364,0.2285745047372954,0.892723424014515,0.4103481153428611
NewThyroid1,26226,HardTVAE_CLD_static,CLD,static,0.4854679802955665,0.7632625358712087,0.2174849267872523,0.8541997612095124,0.4376971281809297
NewThyroid1,26226,HardTVAE_CLD_self_paced,CLD,self_paced,0.372167487684729,0.8013884222838302,0.2284668389319552,0.8375580517368528,0.4207980910534151
NewThyroid1,26226,HardTVAE_MV_curriculum,MV,curriculum,0.483743842364532,0.7515482925694272,0.1818475452196382,0.9023678352633274,0.3997959565907151
NewThyroid1,26226,HardTVAE_MV_static,MV,static,0.518472906403941,0.7631684039815869,0.2100559862187769,0.8853800746636993,0.4381563223704658
NewThyroid1,26226,HardTVAE_MV_self_paced,MV,self_paced,0.4108374384236453,0.7423114051820111,0.2155469422911283,0.857974366856361,0.4172711489287663
NewThyroid1,26226,HardTVAE_CB_curriculum,CB,curriculum,0.4549261083743842,0.7718991949038021,0.1883074935400517,0.8419489635546982,0.4003263181170683
NewThyroid1,26226,HardTVAE_CB_static,CB,static,0.5502463054187192,0.8258340350649143,0.2141472868217054,0.898594937804053,0.4539884556076216
NewThyroid1,26226,HardTVAE_CB_self_paced,CB,self_paced,0.5019704433497537,0.7577550627105506,0.2035960378983635,0.9091397210192992,0.4290250598713819
NewThyroid1,26226,HardTVAE_N1_curriculum,N1,curriculum,0.3179802955665024,0.6895778901276721,0.2074720068906115,0.8463639646604083,0.3774844282707462
NewThyroid1,26226,HardTVAE_N1_static,N1,static,0.4347290640394089,0.7411049494882637,0.2065030146425495,0.9073155525272434,0.4169134905840504
NewThyroid1,26226,HardTVAE_N1_self_paced,N1,self_paced,0.3874384236453202,0.7654750524375118,0.1997200689061154,0.835232414665426,0.396364809970854
NewThyroid1,26226,HardTVAE_N2_curriculum,N2,curriculum,0.5169950738916256,0.7496248808737039,0.193260120585702,0.904473702258242,0.4189252168100211
NewThyroid1,26226,HardTVAE_N2_static,N2,static,0.3832512315270935,0.7529985429090318,0.2095176571920758,0.8463639646604083,0.4043806343613366
NewThyroid1,26226,HardTVAE_N2_self_paced,N2,self_paced,0.538423645320197,0.8595247663345952,0.2194229112833764,0.9182306360749164,0.4615117968125035
NewThyroid1,26226,HardTVAE_LSC_curriculum,LSC,curriculum,0.3536945812807882,0.753021959373002,0.2000430663221361,0.9136406233361828,0.3902923975055901
NewThyroid1,26226,HardTVAE_LSC_static,LSC,static,0.5413793103448276,0.8369602897907163,0.2361111111111111,0.8417178112021455,0.4725186512838015
NewThyroid1,26226,HardTVAE_LSC_self_paced,LSC,self_paced,0.558128078817734,0.8246269460290392,0.2226528854435831,0.8375580517368528,0.4603195334444991
NewThyroid1,26226,HardTVAE_LSR_curriculum,LSR,curriculum,0.3854679802955664,0.7397986848009936,0.2039190353143841,0.8469499127479162,0.3987804208148885
NewThyroid1,26226,HardTVAE_LSR_static,LSR,static,0.4431034482758621,0.8096164374123944,0.1888458225667528,0.8949103316939746,0.4038479648928527
NewThyroid1,26226,HardTVAE_LSR_self_paced,LSR,self_paced,0.6142857142857142,0.8115918121080387,0.2063953488372093,0.8825273254074699,0.4525791382419813
NewThyroid1,26226,HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,0.3455665024630542,0.6663997939000645,0.2320198105081826,0.8426523352487602,0.4044037322733185
NewThyroid1,26226,HardTVAE_Harmfulness_static,Harmfulness,static,0.4637931034482759,0.7434269743230892,0.2286821705426356,0.8768377957850578,0.4437246736542057
NewThyroid1,26226,HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,0.4142857142857142,0.7621281386925883,0.2075796726959517,0.8989032685485152,0.4142586779242311
NewThyroid1,26226,HardTVAE_F1_curriculum,F1,curriculum,0.3642857142857142,0.6928338488819574,0.2254521963824289,0.9144313623844916,0.4116263275679903
NewThyroid1,26226,HardTVAE_F1_static,F1,static,0.2923645320197044,0.7335236850765728,0.2211455641688199,0.8375580517368528,0.3809695938769086
NewThyroid1,26226,HardTVAE_F1_self_paced,F1,self_paced,0.5120689655172413,0.8224933673960482,0.2513996554694229,0.8977214318025696,0.4842416438301375
NewThyroid1,26226,HardTVAE_F2_curriculum,F2,curriculum,0.4716748768472906,0.7643106146728452,0.1897071490094745,0.8222325647295197,0.4033902295149305
NewThyroid1,26226,HardTVAE_F2_static,F2,static,0.5421182266009852,0.8193862069086659,0.2017657192075796,0.9048949428986928,0.4382896023368818
NewThyroid1,26226,HardTVAE_F2_self_paced,F2,self_paced,0.4423645320197044,0.8111201047630793,0.2606589147286822,0.8791378293071104,0.4724027396587211
NewThyroid1,26226,HardTVAE_F3_curriculum,F3,curriculum,0.4995073891625615,0.8238499569506736,0.2117786391042204,0.8874416875086534,0.4412803765872103
NewThyroid1,26226,HardTVAE_F3_static,F3,static,0.4773399014778325,0.7910442841055179,0.2199612403100775,0.835232414665426,0.4394338238269838
NewThyroid1,26226,HardTVAE_F3_self_paced,F3,self_paced,0.4876847290640394,0.8337138501526815,0.2426787252368647,0.9450848657200523,0.4745669066423942
NewThyroid1,26226,HardTVAE_F4_curriculum,F4,curriculum,0.6421182266009852,0.8509441076560336,0.2346037898363479,0.8579262044923393,0.4901589514977693
NewThyroid1,26226,HardTVAE_F4_static,F4,static,0.4214285714285714,0.7514229809945011,0.2060723514211886,0.8823980785354684,0.412812474281359
NewThyroid1,26226,HardTVAE_F4_self_paced,F4,self_paced,0.4539408866995073,0.8192597372651136,0.2306201550387596,0.8463639646604083,0.4473670757245973
NewThyroid1,777573,CTGAN,,,0.6100985221674877,0.8176417714771127,0.1172480620155038,0.8903987254677134,0.3196387571549935
NewThyroid1,777573,TVAE,,static,0.5229064039408866,0.8279886455893746,0.1852928509905254,0.9451397206793032,0.4177527771754574
NewThyroid1,777573,HardTVAE_kDN_curriculum,kDN,curriculum,0.3571428571428571,0.6865696473794812,0.2048880275624461,0.9064876573355436,0.390610118943858
NewThyroid1,777573,HardTVAE_kDN_static,kDN,static,0.444088669950739,0.8104794964162573,0.2192075796726959,0.8368669227132894,0.4327852471923528
NewThyroid1,777573,HardTVAE_kDN_self_paced,kDN,self_paced,0.4899014778325122,0.8175115555531584,0.2266365202411714,0.9254679663650756,0.4567598564829202
NewThyroid1,777573,HardTVAE_DS_curriculum,DS,curriculum,0.4027093596059113,0.7737662545091233,0.1929371231696813,0.9516948238415645,0.3996262254693207
NewThyroid1,777573,HardTVAE_DS_static,DS,static,0.4810344827586207,0.8331690032656596,0.2225452196382428,0.8790070287697282,0.4489234104393065
NewThyroid1,777573,HardTVAE_DS_self_paced,DS,self_paced,0.5268472906403942,0.8566008229484349,0.2173772609819121,0.8602847727966249,0.4530939534200963
NewThyroid1,777573,HardTVAE_DCP_curriculum,DCP,curriculum,0.3391625615763546,0.6970524010787483,0.2007967269595176,0.909769737394404,0.3823217812038484
NewThyroid1,777573,HardTVAE_DCP_static,DCP,static,0.3322660098522167,0.7343845343008923,0.180770887166236,0.9320642544946542,0.3644290688295132
NewThyroid1,777573,HardTVAE_DCP_self_paced,DCP,self_paced,0.4194581280788177,0.7964552064399281,0.2742248062015504,0.9214115525257308,0.477810135961502
NewThyroid1,777573,HardTVAE_TD_U_curriculum,TD_U,curriculum,0.4426108374384236,0.7468705879856201,0.2192075796726959,0.8666125951172172,0.4294589361923563
NewThyroid1,777573,HardTVAE_TD_U_static,TD_U,static,0.3470443349753694,0.7301062353501803,0.1964900947459087,0.9297877611631996,0.3840257114140313
NewThyroid1,777573,HardTVAE_TD_U_self_paced,TD_U,self_paced,0.3788177339901478,0.7907826367919494,0.222114556416882,0.8871279455796817,0.4195609226413097
