model,hardness_metric,strategy,Dataset,metric,baseline,gain_index,gain_std,n_seeds,win_rate
HardTVAE_F4_self_paced,F4,self_paced,Pima,Precision,TVAE,0.08906358412621818,0.14934338214979045,5,0.6
HardTVAE_F4_self_paced,F4,self_paced,Pima,Recall,TVAE,0.04155844155844157,0.0561603852219212,5,0.6
HardTVAE_F4_self_paced,F4,self_paced,Pima,Specificity,TVAE,0.07696007696007692,0.16996647112472132,5,0.6
HardTVAE_F4_self_paced,F4,self_paced,Thoracic,F1 Score,TVAE,-0.008706610150074411,0.009068736212722413,5,0.0
HardTVAE_F4_self_paced,F4,self_paced,Thoracic,Precision,TVAE,-0.002279571354698762,0.0023664415664847093,5,0.0
HardTVAE_F4_self_paced,F4,self_paced,Thoracic,Recall,TVAE,-0.017021276595744685,0.017801277160299497,5,0.0
HardTVAE_F4_self_paced,F4,self_paced,Thoracic,Specificity,TVAE,-0.002978723404255296,0.003115223503052405,5,0.0
HardTVAE_F4_self_paced,F4,self_paced,Vertebral,F1 Score,TVAE,0.01913217204536035,0.2138477195133886,5,0.6
HardTVAE_F4_self_paced,F4,self_paced,Vertebral,Precision,TVAE,0.060369187813082995,0.2209951948905389,5,0.4
HardTVAE_F4_self_paced,F4,self_paced,Vertebral,Recall,TVAE,0.0064516129032258,0.14317639368498153,5,0.4
HardTVAE_F4_self_paced,F4,self_paced,Vertebral,Specificity,TVAE,0.013548387096774129,0.3531000454491227,5,0.6
HardTVAE_F4_static,F4,static,BCWDD,F1 Score,TVAE,0.01649636581584798,0.02181369109417803,10,0.5
HardTVAE_F4_static,F4,static,BCWDD,Precision,TVAE,0.013378536610475477,0.018780695407333223,10,0.5
HardTVAE_F4_static,F4,static,BCWDD,Recall,TVAE,0.01578947368421053,0.021003842100664295,10,0.4
HardTVAE_F4_static,F4,static,BCWDD,Specificity,TVAE,0.023099415204678377,0.03466710047201934,10,0.5
HardTVAE_F4_static,F4,static,HeartCleveland,F1 Score,TVAE,0.0012658292751611233,0.03886538162779909,10,0.2
HardTVAE_F4_static,F4,static,HeartCleveland,Precision,TVAE,0.00019488764395386715,0.025375439390280388,10,0.3
HardTVAE_F4_static,F4,static,HeartCleveland,Recall,TVAE,-1.1102230246251566e-17,0.03400298559320838,10,0.2
HardTVAE_F4_static,F4,static,HeartCleveland,Specificity,TVAE,0.0,0.0421358048520348,10,0.2
HardTVAE_F4_static,F4,static,Hepatitis,F1 Score,TVAE,0.01678206531654809,0.06460610608339272,5,0.4
HardTVAE_F4_static,F4,static,Hepatitis,Precision,TVAE,0.05087797619047622,0.1153368389698921,5,0.4
HardTVAE_F4_static,F4,static,Hepatitis,Recall,TVAE,-0.0125,0.05229125165837972,5,0.2
HardTVAE_F4_static,F4,static,Hepatitis,Specificity,TVAE,0.09967948717948714,0.14355879789019038,5,0.4
HardTVAE_F4_static,F4,static,Hypothyroid,F1 Score,TVAE,0.005444643081976452,0.06891707326855065,5,0.6
HardTVAE_F4_static,F4,static,Hypothyroid,Precision,TVAE,0.01860054925180632,0.07320925066954831,5,0.6
HardTVAE_F4_static,F4,static,Hypothyroid,Recall,TVAE,0.004232804232804299,0.0450357490765432,5,0.6
HardTVAE_F4_static,F4,static,Hypothyroid,Specificity,TVAE,0.00667520880938528,0.6302885530411293,5,0.4
HardTVAE_F4_static,F4,static,ILPD,F1 Score,TVAE,0.04737008939855967,0.07749992624432131,5,0.8
HardTVAE_F4_static,F4,static,ILPD,Precision,TVAE,0.06963505944813646,0.10647381720129394,5,0.8
HardTVAE_F4_static,F4,static,ILPD,Recall,TVAE,0.013559322033898313,0.06273476448583647,5,0.6
HardTVAE_F4_static,F4,static,ILPD,Specificity,TVAE,0.07551630821820257,0.14388707752303764,5,0.8
HardTVAE_F4_static,F4,static,NewThyroid1,F1 Score,TVAE,0.052727272727272734,0.11790176608635256,5,0.2
HardTVAE_F4_static,F4,static,NewThyroid1,Precision,TVAE,0.06611570247933882,0.147839205123953,5,0.2
HardTVAE_F4_static,F4,static,NewThyroid1,Recall,TVAE,0.036363636363636355,0.08131156281817414,5,0.2
HardTVAE_F4_static,F4,static,NewThyroid1,Specificity,TVAE,0.16363636363636364,0.3659020326817838,5,0.2
HardTVAE_F4_static,F4,static,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_F4_static,F4,static,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_F4_static,F4,static,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_F4_static,F4,static,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_F4_static,F4,static,Pima,F1 Score,TVAE,0.0607024250990257,0.10441097364367707,5,0.8
HardTVAE_F4_static,F4,static,Pima,Precision,TVAE,0.07709328916772942,0.14550084937061533,5,0.6
HardTVAE_F4_static,F4,static,Pima,Recall,TVAE,0.03116883116883118,0.04736255202288435,5,0.6
HardTVAE_F4_static,F4,static,Pima,Specificity,TVAE,0.09520153920153916,0.15236155039827456,5,0.8
HardTVAE_F4_static,F4,static,Thoracic,F1 Score,TVAE,-0.004787065645884381,0.01708219412039824,5,0.2
HardTVAE_F4_static,F4,static,Thoracic,Precision,TVAE,0.0054306847908363485,0.012551227924728943,5,0.4
HardTVAE_F4_static,F4,static,Thoracic,Recall,TVAE,-0.017021276595744685,0.04612656040144428,5,0.2
HardTVAE_F4_static,F4,static,Thoracic,Specificity,TVAE,0.020592705167173292,0.04627194765063833,5,0.4
HardTVAE_F4_static,F4,static,Vertebral,F1 Score,TVAE,0.014854675171682019,0.23536338416015037,5,0.4
HardTVAE_F4_static,F4,static,Vertebral,Precision,TVAE,0.03747628248329513,0.2775788896006916,5,0.4
HardTVAE_F4_static,F4,static,Vertebral,Recall,TVAE,0.019354838709677424,0.15061441974101616,5,0.4
HardTVAE_F4_static,F4,static,Vertebral,Specificity,TVAE,0.030168970814132067,0.3979379205256611,5,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,BCWDD,F1 Score,TVAE,0.05709172110798559,0.13748737128272004,10,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,BCWDD,Precision,TVAE,0.06510195183391904,0.16780249132364883,10,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,BCWDD,Recall,TVAE,0.042105263157894736,0.09436791931669854,10,0.5
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,BCWDD,Specificity,TVAE,0.07614870509607352,0.1597307691672357,10,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,HeartCleveland,F1 Score,TVAE,-0.005298967289009293,0.0592914681962585,10,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,HeartCleveland,Precision,TVAE,-0.009629651616069258,0.055921715676865234,10,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,HeartCleveland,Recall,TVAE,-0.006451612903225823,0.05649000230780084,10,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,HeartCleveland,Specificity,TVAE,-0.0040525887774464755,0.06238032989776479,10,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hepatitis,F1 Score,TVAE,0.009520768716171024,0.11849702794940283,6,0.5
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hepatitis,Precision,TVAE,0.04517609126984131,0.19101651191613128,6,0.5
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hepatitis,Recall,TVAE,-0.010416666666666666,0.07306532465312576,6,0.3333333333333333
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hepatitis,Specificity,TVAE,0.04033119658119657,0.3126986821836,6,0.5
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hypothyroid,F1 Score,TVAE,-0.008518682132386957,0.011981665456044236,5,0.2
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hypothyroid,Precision,TVAE,-0.0080375193035362,0.011601736221796539,5,0.2
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hypothyroid,Recall,TVAE,-0.00740740740740733,0.010482334791618423,5,0.2
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Hypothyroid,Specificity,TVAE,-0.1207617458383193,0.18162563357132608,5,0.2
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,ILPD,F1 Score,TVAE,0.018826525481160993,0.0835294096814214,5,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,ILPD,Precision,TVAE,0.03682393159250728,0.15424658041501182,5,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,ILPD,Recall,TVAE,0.02033898305084747,0.05278783560134728,5,0.8
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,ILPD,Specificity,TVAE,-0.0057731567203152204,0.1627433062818251,5,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid1,F1 Score,TVAE,0.07104374740738381,0.10091207126013158,5,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid1,Precision,TVAE,0.10803454918287445,0.14844492593182013,5,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid1,Recall,TVAE,0.036363636363636355,0.05926547641093317,5,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid1,Specificity,TVAE,0.2803030303030303,0.3887330791111363,5,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Pima,F1 Score,TVAE,0.05168608448457268,0.08726094686437666,5,0.8
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Pima,Precision,TVAE,0.06813145893614883,0.13016295491340044,5,0.8
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Pima,Recall,TVAE,0.023376623376623384,0.029614946106471127,5,0.8
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Pima,Specificity,TVAE,0.08077152477152473,0.14015164990174386,5,0.8
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Thoracic,F1 Score,TVAE,0.009415248522472597,0.016971738836678192,5,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Thoracic,Precision,TVAE,0.030709897804983167,0.04178179389675217,5,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Thoracic,Recall,TVAE,-0.00851063829787233,0.03865085558422331,5,0.2
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Thoracic,Specificity,TVAE,0.06922492401215807,0.10052265291026509,5,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Vertebral,F1 Score,TVAE,0.0670744932374151,0.16457532552126056,5,0.6
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Vertebral,Precision,TVAE,0.09577205154045168,0.19675019533669585,5,0.8
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Vertebral,Recall,TVAE,0.04516129032258065,0.10352778410245937,5,0.4
HardTVAE_Harmfulness_curriculum,Harmfulness,curriculum,Vertebral,Specificity,TVAE,0.10531490015360978,0.27462728434015077,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,BCWDD,F1 Score,TVAE,0.01042495110366758,0.018878944342104166,10,0.3
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,BCWDD,Precision,TVAE,0.010041365221420684,0.018221317521437887,10,0.3
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,BCWDD,Recall,TVAE,0.010526315789473672,0.018859082452160333,10,0.3
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,BCWDD,Specificity,TVAE,0.006140350877192979,0.02368977198557035,10,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,HeartCleveland,F1 Score,TVAE,-0.009468303222572172,0.05006716109995675,10,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,HeartCleveland,Precision,TVAE,-0.006838454885993073,0.03669489387484167,10,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,HeartCleveland,Recall,TVAE,-0.009677419354838734,0.04574633846490893,10,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,HeartCleveland,Specificity,TVAE,-0.011751152073732729,0.055549125278817946,10,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hepatitis,F1 Score,TVAE,0.0652196223316913,0.11185941281418707,6,0.3333333333333333
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hepatitis,Precision,TVAE,0.09522569444444445,0.1514485061957865,6,0.3333333333333333
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hepatitis,Recall,TVAE,0.041666666666666664,0.07569125885243728,6,0.3333333333333333
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hepatitis,Specificity,TVAE,0.18055555555555555,0.32799545502722827,6,0.3333333333333333
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hypothyroid,F1 Score,TVAE,0.01893355850571763,0.04465397312763611,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hypothyroid,Precision,TVAE,0.025418033102137128,0.05972771757398886,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hypothyroid,Recall,TVAE,0.011640211640211628,0.028834765277118965,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Hypothyroid,Specificity,TVAE,0.14640741211238203,0.36600975857006957,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,ILPD,F1 Score,TVAE,0.03856883275594425,0.04187589173169025,5,0.8
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,ILPD,Precision,TVAE,0.05153717202976671,0.06330497351882887,5,0.8
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,ILPD,Recall,TVAE,0.02033898305084745,0.06273476448583645,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,ILPD,Specificity,TVAE,0.0642548544841666,0.09653794900282078,5,0.8
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid1,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid1,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid1,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid1,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Pima,F1 Score,TVAE,-0.018919526557328314,0.1581967230234874,5,0.4
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Pima,Precision,TVAE,-0.018525505514829677,0.22590074215393094,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Pima,Recall,TVAE,-0.020779220779220786,0.06785636611747084,5,0.4
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Pima,Specificity,TVAE,-0.004405964405964413,0.21207747550661685,5,0.6
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Thoracic,F1 Score,TVAE,-0.0021384656508954603,0.01602899349875783,5,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Thoracic,Precision,TVAE,-0.0005511051626744257,0.004169754806442011,5,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Thoracic,Recall,TVAE,-0.004255319148936176,0.03155829143444967,5,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Thoracic,Specificity,TVAE,-0.000744680851063817,0.005522701001028684,5,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Vertebral,F1 Score,TVAE,-0.006077365243376209,0.23700914447141883,5,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Vertebral,Precision,TVAE,-0.023096288862474446,0.3083603117079014,5,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Vertebral,Recall,TVAE,0.019354838709677448,0.13609692328857415,5,0.2
HardTVAE_Harmfulness_self_paced,Harmfulness,self_paced,Vertebral,Specificity,TVAE,-0.03268817204301082,0.37648361625490256,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,BCWDD,F1 Score,TVAE,0.012847092948188999,0.02533492601226215,10,0.4
HardTVAE_Harmfulness_static,Harmfulness,static,BCWDD,Precision,TVAE,0.010938959201857834,0.024192728704745217,10,0.4
HardTVAE_Harmfulness_static,Harmfulness,static,BCWDD,Recall,TVAE,0.012280701754385958,0.024879587586178538,10,0.4
HardTVAE_Harmfulness_static,Harmfulness,static,BCWDD,Specificity,TVAE,0.01906850459482039,0.03461209135550115,10,0.4
HardTVAE_Harmfulness_static,Harmfulness,static,HeartCleveland,F1 Score,TVAE,-0.013183145280870834,0.031696460939226276,10,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,HeartCleveland,Precision,TVAE,-0.011766443799550752,0.032613428582116084,10,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,HeartCleveland,Recall,TVAE,-0.012903225806451635,0.03116425106707408,10,0.1
HardTVAE_Harmfulness_static,Harmfulness,static,HeartCleveland,Specificity,TVAE,-0.011886690159934954,0.035606442554988973,10,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Hepatitis,F1 Score,TVAE,0.005928814693182516,0.11838599284592298,6,0.3333333333333333
HardTVAE_Harmfulness_static,Harmfulness,static,Hepatitis,Precision,TVAE,0.030202132936507975,0.19033491641840408,6,0.3333333333333333
HardTVAE_Harmfulness_static,Harmfulness,static,Hepatitis,Recall,TVAE,0.0,0.06846531968814576,6,0.3333333333333333
HardTVAE_Harmfulness_static,Harmfulness,static,Hepatitis,Specificity,TVAE,0.0,0.29668305198196493,6,0.3333333333333333
HardTVAE_Harmfulness_static,Harmfulness,static,Hypothyroid,F1 Score,TVAE,-0.019654166279122177,0.0497195928046954,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Hypothyroid,Precision,TVAE,-0.026811995473883177,0.06463631130817532,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Hypothyroid,Recall,TVAE,-0.012169312169312163,0.033442334588487915,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Hypothyroid,Specificity,TVAE,-0.1780688065936559,0.39866568585544604,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,ILPD,F1 Score,TVAE,0.05797806085238268,0.07780417158129718,5,0.6
HardTVAE_Harmfulness_static,Harmfulness,static,ILPD,Precision,TVAE,0.07973314636259381,0.11878702324033724,5,0.6
HardTVAE_Harmfulness_static,Harmfulness,static,ILPD,Recall,TVAE,0.03389830508474576,0.06454045004969415,5,0.4
HardTVAE_Harmfulness_static,Harmfulness,static,ILPD,Specificity,TVAE,0.06974315149788732,0.13065481861699477,5,0.6
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid1,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid1,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid1,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid1,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_Harmfulness_static,Harmfulness,static,Pima,F1 Score,TVAE,0.042203720292451716,0.11076562379016217,5,0.6
HardTVAE_Harmfulness_static,Harmfulness,static,Pima,Precision,TVAE,0.06074994203930502,0.14642066888002803,5,0.6
HardTVAE_Harmfulness_static,Harmfulness,static,Pima,Recall,TVAE,0.020779220779220786,0.0563103464641008,5,0.6
HardTVAE_Harmfulness_static,Harmfulness,static,Pima,Specificity,TVAE,0.05551707551707552,0.14599409306706662,5,0.6
HardTVAE_Harmfulness_static,Harmfulness,static,Thoracic,F1 Score,TVAE,-0.006465713791531003,0.018094746092644227,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Thoracic,Precision,TVAE,-0.0016778090508088096,0.004709759291051022,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Thoracic,Recall,TVAE,-0.012765957446808529,0.03560255432059901,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Thoracic,Specificity,TVAE,-0.0022340425531914786,0.006230447006104823,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Vertebral,F1 Score,TVAE,-0.04203815756090481,0.28056639593688254,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Vertebral,Precision,TVAE,-0.05007125958037597,0.3536433918429747,5,0.4
HardTVAE_Harmfulness_static,Harmfulness,static,Vertebral,Recall,TVAE,-0.01290322580645158,0.17756592186481143,5,0.2
HardTVAE_Harmfulness_static,Harmfulness,static,Vertebral,Specificity,TVAE,-0.0899539170506913,0.44406743225453443,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,BCWDD,F1 Score,TVAE,0.012947323097935292,0.01928796375795096,10,0.5
HardTVAE_LSC_curriculum,LSC,curriculum,BCWDD,Precision,TVAE,0.010611843885333993,0.016372035329331607,10,0.5
HardTVAE_LSC_curriculum,LSC,curriculum,BCWDD,Recall,TVAE,0.012280701754385958,0.018585086060901406,10,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,BCWDD,Specificity,TVAE,0.021052631578947358,0.027333003210576995,10,0.5
HardTVAE_LSC_curriculum,LSC,curriculum,HeartCleveland,F1 Score,TVAE,0.011093458108582676,0.03025862386869869,10,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,HeartCleveland,Precision,TVAE,0.00894336586823854,0.02125542078192138,10,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,HeartCleveland,Recall,TVAE,0.009677419354838679,0.026557180720921423,10,0.3
HardTVAE_LSC_curriculum,LSC,curriculum,HeartCleveland,Specificity,TVAE,0.015532664678774732,0.03351548689178471,10,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,Hepatitis,F1 Score,TVAE,0.00711929088365872,0.15208840714401387,6,0.16666666666666666
HardTVAE_LSC_curriculum,LSC,curriculum,Hepatitis,Precision,TVAE,0.02030629960317463,0.19824539057614268,6,0.3333333333333333
HardTVAE_LSC_curriculum,LSC,curriculum,Hepatitis,Recall,TVAE,-0.010416666666666666,0.11467799120435739,6,0.16666666666666666
HardTVAE_LSC_curriculum,LSC,curriculum,Hepatitis,Specificity,TVAE,0.08306623931623931,0.43907731616851414,6,0.3333333333333333
HardTVAE_LSC_curriculum,LSC,curriculum,Hypothyroid,F1 Score,TVAE,-0.0028703915347011,0.053979934706376825,5,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,Hypothyroid,Precision,TVAE,0.005410041445942859,0.06654516309248631,5,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,Hypothyroid,Recall,TVAE,-0.00582010582010577,0.037103115656990406,5,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,Hypothyroid,Specificity,TVAE,-0.07636544896697053,0.4570371555188317,5,0.4
HardTVAE_LSC_curriculum,LSC,curriculum,ILPD,F1 Score,TVAE,0.01984357350294399,0.06578003695841504,5,0.6
HardTVAE_LSC_curriculum,LSC,curriculum,ILPD,Precision,TVAE,0.034196462234319915,0.10134851044748418,5,0.6
HardTVAE_LSC_curriculum,LSC,curriculum,ILPD,Recall,TVAE,0.0,0.0338983050847458,5,0.6
HardTVAE_LSC_curriculum,LSC,curriculum,ILPD,Specificity,TVAE,0.03501400560224092,0.15878672455950799,5,0.6
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid1,F1 Score,TVAE,0.044011544011544015,0.0984128042045362,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid1,Precision,TVAE,0.058842975206611546,0.13157689256031815,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid1,Recall,TVAE,0.02727272727272727,0.06098367211363062,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid1,Specificity,TVAE,0.16161616161616163,0.36138472363632973,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid2,F1 Score,TVAE,0.0,0.0,5,0.0
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid2,Precision,TVAE,0.0,0.0,5,0.0
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid2,Recall,TVAE,0.0,0.0,5,0.0
HardTVAE_LSC_curriculum,LSC,curriculum,NewThyroid2,Specificity,TVAE,0.0,0.0,5,0.0
HardTVAE_LSC_curriculum,LSC,curriculum,Pima,F1 Score,TVAE,0.06858431418552817,0.0915804470089439,5,1.0
HardTVAE_LSC_curriculum,LSC,curriculum,Pima,Precision,TVAE,0.09391009381526265,0.12638305917887432,5,1.0
HardTVAE_LSC_curriculum,LSC,curriculum,Pima,Recall,TVAE,0.04415584415584417,0.02845311987039825,5,1.0
HardTVAE_LSC_curriculum,LSC,curriculum,Pima,Specificity,TVAE,0.09539971139971139,0.14324448202332696,5,0.8
HardTVAE_LSC_curriculum,LSC,curriculum,Thoracic,F1 Score,TVAE,-0.007949844635045111,0.009892956852804717,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,Thoracic,Precision,TVAE,0.006818113274488802,0.021567954831120333,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,Thoracic,Recall,TVAE,-0.025531914893617058,0.017801277160299504,5,0.0
HardTVAE_LSC_curriculum,LSC,curriculum,Thoracic,Specificity,TVAE,0.019103343465045625,0.051110017873897774,5,0.2
HardTVAE_LSC_curriculum,LSC,curriculum,Vertebral,F1 Score,TVAE,0.013867995082480733,0.24796118456685085,5,0.6
HardTVAE_LSC_curriculum,LSC,curriculum,Vertebral,Precision,TVAE,0.04489591735343055,0.2802713098341483,5,0.6
HardTVAE_LSC_curriculum,LSC,curriculum,Vertebral,Recall,TVAE,0.025806451612903247,0.15704079283403982,5,0.6
HardTVAE_LSC_curriculum,LSC,curriculum,Vertebral,Specificity,TVAE,-0.00866359447004611,0.4144652940682361,5,0.6
HardTVAE_LSC_self_paced,LSC,self_paced,BCWDD,F1 Score,TVAE,0.011229578635259673,0.024185071004219915,10,0.4
HardTVAE_LSC_self_paced,LSC,self_paced,BCWDD,Precision,TVAE,0.009022015190242172,0.01586870722393382,10,0.5
HardTVAE_LSC_self_paced,LSC,self_paced,BCWDD,Recall,TVAE,0.010526315789473684,0.02219142217662023,10,0.3
